chartIndex,date,equityPct,benchmarkPct,drawdownPct,activeReturnPct,position,signal,netReturnPct,priorCloseReturnContributionPct,currentSessionReturnContributionPct,indexReturnPct,split,thesisKind,priorCloseThesisKind,equityUsd,component,researchInstrument,signalInstrument,direction,sourceId,confidence
849,2024-05-20,65.9535,49.1693,-2.808,-1.5679,-0.4,-0.8423,-1.3502,-0.32662013,-1.023586,0.2177,validation,reversion-short,reversion-short,165953.45,summer-alpha,UNG,NG=F,short,gfs-gefs-core,0.8423
850,2024-05-21,67.3217,49.5493,-2.0067,0.5698,-0.4,-0.7133,0.8245,0.40370972,0.42079613,0.2547,validation,reversion-short,reversion-short,167321.74,summer-alpha,UNG,NG=F,short,gfs-gefs-core,0.7133
851,2024-05-22,66.6039,49.1935,-2.4271,-0.1911,0,0,-0.429,-0.27894538,-0.15007327,-0.2379,validation,index-fallback,reversion-short,166603.93,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
852,2024-05-23,70.3727,48.176,-0.2199,2.9441,-0.4,-0.6159,2.2621,0.66793736,1.59415666,-0.682,validation,reversion-short,index-fallback,170372.68,summer-alpha,UNG,NG=F,short,gfs-gefs-core,0.6159
853,2024-05-24,72.8601,49.2652,0,0.7249,0,0,1.46,1.10695842,0.35302577,0.7351,validation,index-fallback,reversion-short,172860.12,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
854,2024-05-28,73.0947,49.4718,0,-0.0027,0,0,0.1357,0.15584497,-0.02015915,0.1384,validation,index-fallback,index-fallback,173094.69,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
855,2024-05-29,69.7751,48.4245,-1.9178,-1.217,0.35,0.7832,-1.9178,-0.81563413,-1.10216154,-0.7007,validation,summer-heat-long,index-fallback,169775.08,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.7832
856,2024-05-30,66.8711,47.306,-3.5955,-0.9569,0.35,0.7832,-1.7105,-0.98876801,-0.72174826,-0.7536,validation,summer-heat-long,summer-heat-long,166871.08,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.7832
857,2024-05-31,67.7133,48.3344,-3.1089,-0.1934,0.35,0.7832,0.5047,0.43751109,0.06722744,0.6982,validation,summer-heat-long,summer-heat-long,167713.28,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.7832
858,2024-06-03,71.3267,48.5632,-1.0214,2.0003,0,0,2.1545,2.42719554,-0.27266886,0.1542,validation,index-fallback,summer-heat-long,171326.66,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
859,2024-06-04,74.0747,48.7842,0,1.4552,-0.5,-0.8508,1.604,-0.20059655,1.80454791,0.1488,validation,reversion-short,index-fallback,174074.74,summer-alpha,UNG,NG=F,short,gfs-gefs-core,0.8508
860,2024-06-05,75.0976,50.8064,0,-0.7715,0,0,0.5876,-0.21811205,0.80569163,1.3591,validation,index-fallback,reversion-short,175097.6,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
861,2024-06-06,75.0617,50.7747,-0.0205,0.0006,0,0,-0.0205,0.07821283,-0.09868262,-0.021,validation,index-fallback,index-fallback,175061.71,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
862,2024-06-07,74.8525,50.5907,-0.14,0.0025,0,0,-0.1195,-0.17066925,0.0511578,-0.122,validation,index-fallback,index-fallback,174852.51,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
863,2024-06-10,75.4367,51.1046,0,-0.007,0,0,0.3341,-0.14785512,0.48199228,0.3412,validation,index-fallback,index-fallback,175436.69,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
864,2024-06-11,77.643,51.5881,0,0.9376,0.35,0.7196,1.2576,-0.2812655,1.5388162,0.32,validation,summer-heat-long,index-fallback,177642.98,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.7196
865,2024-06-12,76.6622,52.99,-0.5521,-1.4769,0.35,0.7196,-0.5521,-0.2711352,-0.28095831,0.9248,validation,summer-heat-long,summer-heat-long,176662.21,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.7196
866,2024-06-13,74.8578,53.392,-1.5679,-1.2843,0.35,0.7196,-1.0214,-0.10619032,-0.91522083,0.2628,validation,summer-heat-long,summer-heat-long,174857.79,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.7196
867,2024-06-14,75.4568,53.6485,-1.2306,0.1754,0,0,0.3426,-0.02421901,0.36679544,0.1672,validation,index-fallback,summer-heat-long,175456.85,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
868,2024-06-17,76.9698,55.0011,-0.3789,-0.018,0,0,0.8623,-0.06859176,0.93092913,0.8803,validation,index-fallback,index-fallback,176969.81,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
869,2024-06-18,77.3496,55.3408,-0.1652,-0.0046,0,0,0.2146,0.01712584,0.19747309,0.2192,validation,index-fallback,index-fallback,177349.59,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
870,2024-06-20,76.6938,54.7547,-0.5343,0.0075,0,0,-0.3698,0.18277,-0.55257868,-0.3773,validation,index-fallback,index-fallback,176693.75,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
871,2024-06-21,76.2895,54.3934,-0.7619,0.0048,0,0,-0.2288,-0.13251134,-0.09625142,-0.2335,validation,index-fallback,index-fallback,176289.48,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
872,2024-06-24,75.5388,53.7213,-1.1845,0.0095,0,0,-0.4258,-0.00248962,-0.4233503,-0.4353,validation,index-fallback,index-fallback,175538.84,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
873,2024-06-25,76.4994,54.5825,-0.6438,-0.0129,0,0,0.5472,0.28546028,0.26178317,0.5602,validation,index-fallback,index-fallback,176499.39,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
874,2024-06-26,76.7288,54.7877,-0.5146,-0.0028,0,0,0.13,-0.19699444,0.32696061,0.1328,validation,index-fallback,index-fallback,176728.83,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
875,2024-06-27,77.0293,55.0565,-0.3455,-0.0036,0,0,0.17,-0.0227652,0.19278569,0.1736,validation,index-fallback,index-fallback,177029.27,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
876,2024-06-28,76.3054,54.4091,-0.753,0.0085,0,0,-0.4089,0.17179166,-0.5807291,-0.4175,validation,index-fallback,index-fallback,176305.4,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
877,2024-07-01,76.8364,54.8842,-0.454,-0.0066,0,0,0.3012,0.25690857,0.04424409,0.3077,validation,index-fallback,index-fallback,176836.43,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
878,2024-07-02,78.0966,56.0108,0,-0.0148,0,0,0.7126,-0.30986203,1.02245615,0.7274,validation,index-fallback,index-fallback,178096.57,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
879,2024-07-03,79.0168,56.8333,0,-0.0105,0,0,0.5167,-0.07754465,0.59426152,0.5272,validation,index-fallback,index-fallback,179016.79,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
880,2024-07-05,80.2248,57.9141,0,-0.0143,0,0,0.6748,0.0903814,0.58438935,0.6891,validation,index-fallback,index-fallback,180224.8,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
881,2024-07-08,80.5351,58.1143,0,0.0454,0.35,0.8242,0.1722,0.11669335,0.05551965,0.1268,validation,summer-heat-long,index-fallback,180535.15,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.8242
882,2024-07-09,80.1645,58.2762,-0.2053,-0.3077,0.35,0.8242,-0.2053,0.77547847,-0.98074282,0.1024,validation,summer-heat-long,summer-heat-long,180164.51,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.8242
883,2024-07-10,80.4274,59.8278,-0.0597,-0.8344,0.35,0.8242,0.1459,-0.0124247,0.15830965,0.9803,validation,summer-heat-long,summer-heat-long,180427.37,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.8242
884,2024-07-11,77.65,58.028,-1.5981,-0.4132,0,0,-1.5393,-0.39564055,-1.1436456,-1.1261,validation,index-fallback,summer-heat-long,177650.05,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
885,2024-07-12,78.7222,59.0011,-1.0042,-0.0124,0,0,0.6035,0.19300047,0.4104879,0.6158,validation,index-fallback,index-fallback,178722.17,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
886,2024-07-15,79.2387,59.4695,-0.7181,-0.0056,0,0,0.289,0.37585178,-0.08685916,0.2946,validation,index-fallback,index-fallback,179238.67,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
887,2024-07-16,80.0467,60.2031,-0.2706,-0.0093,0,0,0.4508,0.2394322,0.21132703,0.46,validation,index-fallback,index-fallback,180046.68,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
888,2024-07-17,77.0505,57.478,-1.9302,0.0369,0,0,-1.6641,-1.14336415,-0.52078396,-1.701,validation,index-fallback,index-fallback,177050.53,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
889,2024-07-18,75.8308,56.3714,-2.6058,0.0138,0,0,-0.6889,0.3790006,-1.0679193,-0.7027,validation,index-fallback,index-fallback,175830.82,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
890,2024-07-19,74.6076,55.2607,-3.2833,0.0146,0,0,-0.6957,-0.05819955,-0.63747465,-0.7103,validation,index-fallback,index-fallback,174607.57,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
891,2024-07-22,76.5401,57.016,-2.2129,-0.0237,0,0,1.1068,0.82150613,0.28526236,1.1305,validation,index-fallback,index-fallback,176540.13,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
892,2024-07-23,76.1858,56.6942,-2.4091,0.0043,0,0,-0.2007,-0.05738353,-0.14327143,-0.2049,validation,index-fallback,index-fallback,176185.81,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
893,2024-07-24,72.7905,52.706,-4.2898,0.6181,0.35,0.7925,-1.9271,-0.968506,-0.9586019,-2.5452,validation,summer-heat-long,index-fallback,172790.53,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.7925
894,2024-07-25,69.7555,51.7419,-5.971,-1.1251,0.35,0.7925,-1.7565,-0.69269218,-1.06381391,-0.6314,validation,summer-heat-long,summer-heat-long,169755.47,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.7925
895,2024-07-26,69.938,53.4254,-5.8699,-1.002,0.35,0.7925,0.1075,0.32326191,-0.21573078,1.1095,validation,summer-heat-long,summer-heat-long,169937.95,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.7925
896,2024-07-29,69.8717,53.5743,-5.9066,-0.136,0,0,-0.039,0.22645723,-0.26548216,0.097,validation,index-fallback,summer-heat-long,169871.68,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
897,2024-07-30,68.7184,52.5098,-6.5454,0.0141,0,0,-0.6789,0.2945304,-0.97347264,-0.6931,validation,index-fallback,index-fallback,168718.42,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
898,2024-07-31,71.9414,55.3189,-4.7601,0.0685,-0.4,-0.6447,1.9103,1.45725522,0.45307224,1.8419,validation,reversion-short,index-fallback,171941.45,summer-alpha,UNG,NG=F,short,gfs-gefs-core,0.6447
899,2024-08-01,66.9737,52.8916,-7.5118,-1.3264,0,0,-2.8892,-1.02896456,-1.86021185,-1.5628,validation,index-fallback,reversion-short,166973.72,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
900,2024-08-02,65.747,49.9256,-8.1913,1.2051,-0.5,-0.6691,-0.7347,-1.41602479,0.68131529,-1.9399,validation,reversion-short,index-fallback,165746.96,summer-alpha,UNG,NG=F,short,gfs-gefs-core,0.6691
901,2024-08-05,65.6369,45.4621,-8.2523,2.9108,0,0,-0.0664,-1.38897467,1.32257201,-2.9772,validation,index-fallback,reversion-short,165636.9,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
902,2024-08-06,67.2126,46.8758,-7.3795,-0.0206,0,0,0.9513,0.42455934,0.52675417,0.9719,validation,index-fallback,index-fallback,167212.61,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
903,2024-08-07,65.9463,45.7391,-8.0809,0.0166,0,0,-0.7573,1.2465682,-2.00387016,-0.7739,validation,index-fallback,index-fallback,165946.31,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
904,2024-08-08,69.9609,49.3438,-5.8572,-0.0543,0,0,2.4192,1.08424169,1.33490837,2.4734,validation,index-fallback,index-fallback,169960.88,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
905,2024-08-09,70.7063,50.0129,-5.4443,-0.0095,0,0,0.4386,-0.18158199,0.62013842,0.448,validation,index-fallback,index-fallback,170706.33,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
906,2024-08-12,70.8596,50.1502,-5.3594,-0.0017,0,0,0.0898,0.22126396,-0.13147029,0.0915,validation,index-fallback,index-fallback,170859.62,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
907,2024-08-13,73.9067,52.884,-3.6715,-0.0373,0,0,1.7834,0.67740276,1.10599902,1.8207,validation,index-fallback,index-fallback,173906.73,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
908,2024-08-14,74.3544,53.2856,-3.4236,-0.0053,0,0,0.2574,0.1488661,0.10852581,0.2627,validation,index-fallback,index-fallback,174354.37,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
909,2024-08-15,77.5634,56.1666,-1.6461,-0.039,0,0,1.8405,1.08737943,0.75315078,1.8795,validation,index-fallback,index-fallback,177563.36,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
910,2024-08-16,77.8972,56.4663,-1.4612,-0.004,0,0,0.188,-0.30673318,0.49471017,0.1919,validation,index-fallback,index-fallback,177897.18,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
911,2024-08-19,79.9686,58.0816,-0.3138,0.1321,0.35,0.5859,1.1644,0.06705847,1.09738361,1.0324,validation,summer-heat-long,index-fallback,179968.61,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.5859
912,2024-08-20,79.599,57.804,-0.5186,-0.0298,0.35,0.5859,-0.2054,-0.39439762,0.18896543,-0.1756,validation,summer-heat-long,summer-heat-long,179598.96,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.5859
913,2024-08-21,79.6503,58.3999,-0.4901,-0.349,0.35,0.5859,0.0286,-0.02364152,0.05223274,0.3776,validation,summer-heat-long,summer-heat-long,179650.32,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.5859
914,2024-08-22,78.4046,56.8688,-1.1801,0.2733,-0.4,-0.5859,-0.6934,-0.77701355,0.08363399,-0.9666,validation,reversion-short,summer-heat-long,178404.63,summer-alpha,UNG,NG=F,short,gfs-gefs-core,0.5859
915,2024-08-23,81.1132,58.5636,0,0.4377,0,0,1.5182,1.14589444,0.37228973,1.0804,validation,index-fallback,reversion-short,181113.17,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
916,2024-08-26,80.424,57.9468,-0.3805,0.0085,0,0,-0.3805,0.13003073,-0.51053277,-0.389,validation,index-fallback,index-fallback,180424.03,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
917,2024-08-27,80.723,58.2145,-0.2154,-0.0038,0,0,0.1657,-0.23762132,0.40328426,0.1695,validation,index-fallback,index-fallback,180723,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
918,2024-08-28,79.5165,57.1347,-0.8816,0.0149,0,0,-0.6676,-0.06439015,-0.60323642,-0.6825,validation,index-fallback,index-fallback,179516.49,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
919,2024-08-29,79.4811,57.1025,-0.9011,0.0008,0,0,-0.0197,0.36050203,-0.38021684,-0.0205,validation,index-fallback,index-fallback,179481.12,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
920,2024-08-30,81.2327,58.6698,0,-0.0217,0,0,0.9759,0.51203544,0.46388694,0.9976,validation,index-fallback,index-fallback,181232.68,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
921,2024-09-03,77.2784,55.1308,-2.1819,0.0485,0,0,-2.1819,-0.57512,-1.6068136,-2.2304,validation,index-fallback,index-fallback,177278.36,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
922,2024-09-04,76.8394,54.7361,-2.4241,0.0068,0,0,-0.2476,-0.42074818,0.17318165,-0.2544,validation,index-fallback,index-fallback,176839.42,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
923,2024-09-05,78.2066,54.4681,-1.6697,0.9464,0.35,0.7595,0.7731,-0.05911783,0.83226242,-0.1732,validation,summer-heat-long,index-fallback,178206.57,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.7595
924,2024-09-06,76.6927,51.5834,-2.5051,1.018,0.35,0.7595,-0.8495,0.08010243,-0.92963538,-1.8675,validation,summer-heat-long,summer-heat-long,176692.7,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.7595
925,2024-09-09,74.3446,53.3324,-3.8007,-2.4827,0.35,0.7595,-1.3289,-0.52584088,-0.8030623,1.1538,validation,summer-heat-long,summer-heat-long,174344.63,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.7595
926,2024-09-10,77.3749,54.115,-2.1286,1.2277,0,0,1.7381,1.59565324,0.14244301,0.5104,validation,index-fallback,summer-heat-long,177374.92,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
927,2024-09-11,79.5455,56.0413,-0.931,-0.0262,0,0,1.2237,0.05679999,1.16687209,1.2499,validation,index-fallback,index-fallback,179545.46,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
928,2024-09-12,81.1145,57.4333,-0.0652,-0.0183,0,0,0.8739,0.10590025,0.76798766,0.8921,validation,index-fallback,index-fallback,181114.5,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
929,2024-09-13,83.7658,58.2414,0,0.9506,-0.4,-0.8297,1.4639,0.05729021,1.40665611,0.5133,validation,reversion-short,index-fallback,183765.84,summer-alpha,UNG,NG=F,short,gfs-gefs-core,0.8297
930,2024-09-16,84.5097,58.2967,0,0.3699,0,0,0.4048,0.26397227,0.14087413,0.0349,validation,index-fallback,reversion-short,184509.72,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
931,2024-09-17,87.0257,58.3733,0,1.3152,-0.4,-0.5676,1.3636,0.443523,0.92006652,0.0484,validation,reversion-short,index-fallback,187025.7,summer-alpha,UNG,NG=F,short,gfs-gefs-core,0.5676
932,2024-09-18,85.4414,57.8206,-0.8471,-0.4981,0,0,-0.8471,-0.35971017,-0.48735333,-0.349,validation,index-fallback,reversion-short,185441.4,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
933,2024-09-19,88.8969,60.8218,0,-0.0383,0,0,1.8634,1.83072418,0.03267972,1.9017,validation,index-fallback,index-fallback,188896.92,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
934,2024-09-20,88.5414,60.5127,-0.1882,0.0039,0,0,-0.1882,-0.24544736,0.05719739,-0.1922,validation,index-fallback,index-fallback,188541.41,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
935,2024-09-23,91.1188,60.9115,0,1.1186,0.35,0.9257,1.367,0.21500341,1.15202828,0.2484,validation,summer-heat-long,index-fallback,191118.77,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.9257
936,2024-09-24,90.348,61.4338,-0.4033,-0.7279,0.35,0.9257,-0.4033,-0.34000491,-0.06334211,0.3246,validation,summer-heat-long,summer-heat-long,190347.99,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.9257
937,2024-09-25,90.3476,61.2102,-0.4035,0.1383,0.35,0.9257,-0.0002,0.43691883,-0.43712219,-0.1385,validation,summer-heat-long,summer-heat-long,190347.61,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.9257
938,2024-09-26,94.1022,61.9584,0,1.5084,-0.4,-0.9257,1.9725,0.9316928,1.04078474,0.4641,validation,reversion-short,summer-heat-long,194102.22,summer-alpha,UNG,NG=F,short,gfs-gefs-core,0.9257
939,2024-09-27,91.5374,61.6105,-1.3214,-1.1067,0,0,-1.3214,-0.90017524,-0.42124673,-0.2148,validation,index-fallback,reversion-short,191537.35,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
940,2024-09-30,92.2905,62.2595,-0.9334,-0.0084,0,0,0.3932,-0.19734062,0.59057975,0.4016,validation,index-fallback,index-fallback,192290.48,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
941,2024-10-01,90.3605,60.596,-1.9277,0.0215,0,0,-1.0037,-0.10140099,-0.90233862,-1.0252,validation,index-fallback,index-fallback,190360.46,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
942,2024-10-02,90.4421,60.6668,-1.8857,-0.0011,0,0,0.0429,-0.16895868,0.2118975,0.0441,validation,index-fallback,index-fallback,190442.12,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
943,2024-10-03,90.1292,60.3976,-2.0469,0.0033,0,0,-0.1643,-0.27984726,0.11556559,-0.1676,validation,index-fallback,index-fallback,190129.23,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
944,2024-10-04,91.9448,61.9622,-1.1115,-0.0206,0,0,0.9549,0.88711791,0.06778057,0.9755,validation,index-fallback,index-fallback,191944.77,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
945,2024-10-07,90.1885,60.4489,-2.0163,0.0194,0,0,-0.915,-0.29879956,-0.61622159,-0.9344,validation,index-fallback,index-fallback,190188.47,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
946,2024-10-08,92.155,62.1442,-1.0032,-0.0226,0,0,1.034,0.46234662,0.57167935,1.0566,validation,index-fallback,index-fallback,192155.02,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
947,2024-10-09,93.4809,63.2866,-0.3201,-0.0145,0,0,0.69,-0.00867736,0.69870334,0.7046,validation,index-fallback,index-fallback,193480.89,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
948,2024-10-10,93.1891,63.0352,-0.4704,0.0031,0,0,-0.1508,-0.26602247,0.11522025,-0.154,validation,index-fallback,index-fallback,193189.12,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
949,2024-10-11,94.1381,63.8528,0,-0.0103,0,0,0.4912,-0.08620393,0.57739426,0.5015,validation,index-fallback,index-fallback,194138.07,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
950,2024-10-14,95.7055,65.2033,0,-0.0168,0,0,0.8074,0.32678113,0.48059985,0.8242,validation,index-fallback,index-fallback,195705.54,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
951,2024-10-15,94.0268,63.7563,-0.8578,0.0181,0,0,-0.8578,0.05863161,-0.91646789,-0.8759,validation,index-fallback,index-fallback,194026.78,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
952,2024-10-16,94.6671,64.3068,-0.5306,-0.0062,0,0,0.33,0.00322136,0.32676712,0.3362,validation,index-fallback,index-fallback,194667.07,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
953,2024-10-17,94.7235,64.3558,-0.5018,-0.0008,0,0,0.029,0.71793243,-0.68891819,0.0298,validation,index-fallback,index-fallback,194723.52,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
954,2024-10-18,95.5589,65.0763,-0.0749,-0.0095,0,0,0.429,0.34323267,0.08573746,0.4384,validation,index-fallback,index-fallback,195558.88,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
955,2024-10-21,95.3907,64.9324,-0.1609,0.0012,0,0,-0.086,-0.14129784,0.05530697,-0.0872,validation,index-fallback,index-fallback,195390.7,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
956,2024-10-22,95.326,64.8769,-0.1939,0.0005,0,0,-0.0331,-0.45914611,0.42603663,-0.0336,validation,index-fallback,index-fallback,195326.03,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
957,2024-10-23,93.3513,63.1748,-1.203,0.0214,0,0,-1.011,-0.36783093,-0.64314078,-1.0324,validation,index-fallback,index-fallback,193351.28,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
