candidateId,eligible,trainValidationRank,architectureId,sourceSetId,sourceWeightMode,sizingMode,anomalyThreshold,coverageThreshold,minConfidence,weatherFraction,reversionFraction,followHoldDays,reversionHoldDays,minRealizedMovePct,volTargetPct,signals,scheduledEvents,executedRows,weatherFollowRows,reversionRows,coldLongRows,warmShortRows,reversionLongRows,reversionShortRows,trainValidationColdLongReturnPct,trainValidationWarmShortReturnPct,trainValidationFollowReturnPct,trainValidationReversionLongReturnPct,trainValidationReversionShortReturnPct,trainValidationReversionReturnPct,holdoutFollowReturnPct,holdoutReversionReturnPct,overlayDays,fallbackDays,trainReturnPct,trainIndexReturnPct,trainEdgePct,trainSharpe,trainMaxDrawdownPct,profitableTrainYears,trainYearCount,validationReturnPct,validationIndexReturnPct,validationEdgePct,validationSharpe,validationMaxDrawdownPct,holdoutReturnPct,holdoutIndexReturnPct,holdoutEdgePct,holdoutSharpe,holdoutMaxDrawdownPct,allReturnPct,allIndexReturnPct,allEdgePct,allSharpe,allMaxDrawdownPct
dual-long-history-core-bg-shrink-a5-c0.5-q0.35-wf0.15-rf0.1-fh3-rh2-mv4-vol18-vol-target,false,28.8146,dual-weather-follow-and-fade,long-history-core,bg-shrink,vol-target,5,0.5,0.35,0.15,0.1,3,2,4,18,238,373,239,187,52,43,144,24,28,4.66,7.4,12.41,-1.28,-7.82,-9,4.25,-5.69,239,1123,33.08,33.7,-0.62,0.58,-26.63,3,4,27.75,29.08,-1.33,0.95,-20.13,11.33,10.94,0.39,1.27,-10.02,89.27,91.47,-2.2,0.75,-26.63
dual-long-history-core-bg-shrink-a5-c0.5-q0.5-wf0.15-rf0.1-fh3-rh2-mv4-vol18-vol-target,false,28.8146,dual-weather-follow-and-fade,long-history-core,bg-shrink,vol-target,5,0.5,0.5,0.15,0.1,3,2,4,18,237,372,239,187,52,43,144,24,28,4.66,7.4,12.41,-1.28,-7.82,-9,4.25,-5.69,239,1123,33.08,33.7,-0.62,0.58,-26.63,3,4,27.75,29.08,-1.33,0.95,-20.13,11.33,10.94,0.39,1.27,-10.02,89.27,91.47,-2.2,0.75,-26.63
dual-long-history-core-equal-a8-c0.35-q0.35-wf0.15-rf0.1-fh3-rh1-mv4-vol18-vol-target,false,28.8141,dual-weather-follow-and-fade,long-history-core,equal,vol-target,8,0.35,0.35,0.15,0.1,3,1,4,18,236,369,232,205,27,45,160,13,14,8.14,2.17,10.48,-1,-3.78,-4.74,0.39,-2.45,232,1130,34,33.7,0.3,0.59,-26.63,3,4,27.14,29.08,-1.94,0.93,-20.45,13.42,10.94,2.48,1.48,-9.75,93.22,91.47,1.75,0.77,-26.63
dual-long-history-core-equal-a8-c0.35-q0.5-wf0.15-rf0.1-fh3-rh1-mv4-vol18-vol-target,false,28.8141,dual-weather-follow-and-fade,long-history-core,equal,vol-target,8,0.35,0.5,0.15,0.1,3,1,4,18,235,368,232,205,27,45,160,13,14,8.14,2.17,10.48,-1,-3.78,-4.74,0.39,-2.45,232,1130,34,33.7,0.3,0.59,-26.63,3,4,27.14,29.08,-1.94,0.93,-20.45,13.42,10.94,2.48,1.48,-9.75,93.22,91.47,1.75,0.77,-26.63
dual-ncep-complex-equal-a8-c0.5-q0.35-wf0.15-rf0.1-fh5-rh2-mv2-vol0-fixed,false,28.8098,dual-weather-follow-and-fade,ncep-complex,equal,fixed,8,0.5,0.35,0.15,0.1,5,2,2,0,443,814,520,398,122,56,342,50,72,2.59,14.02,16.98,-3.87,6.66,2.54,-1.58,2.91,520,842,25.54,33.7,-8.16,0.48,-30.83,3,4,23.6,29.08,-5.48,0.83,-20.81,16.3,10.94,5.36,1.58,-8.36,80.46,91.47,-11.01,0.69,-30.83
dual-long-history-core-bg-shrink-a5-c0.5-q0.35-wf0.15-rf0.2-fh5-rh1-mv4-vol24-vol-target,false,28.79,dual-weather-follow-and-fade,long-history-core,bg-shrink,vol-target,5,0.5,0.35,0.15,0.2,5,1,4,24,238,397,252,221,31,45,176,11,20,5.04,2.66,7.84,-0.75,-4.27,-4.98,0.79,1.89,252,1110,33.62,33.7,-0.08,0.58,-26.63,3,4,27.45,29.08,-1.63,0.94,-19.44,17.92,10.94,6.98,1.89,-7.8,100.82,91.47,9.35,0.81,-26.63
dual-long-history-core-bg-shrink-a5-c0.5-q0.5-wf0.15-rf0.2-fh5-rh1-mv4-vol24-vol-target,false,28.79,dual-weather-follow-and-fade,long-history-core,bg-shrink,vol-target,5,0.5,0.5,0.15,0.2,5,1,4,24,237,396,252,221,31,45,176,11,20,5.04,2.66,7.84,-0.75,-4.27,-4.98,0.79,1.89,252,1110,33.62,33.7,-0.08,0.58,-26.63,3,4,27.45,29.08,-1.63,0.94,-19.44,17.92,10.94,6.98,1.89,-7.8,100.82,91.47,9.35,0.81,-26.63
dual-all-source-consensus-bg-shrink-a5-c0.5-q0.35-wf0.15-rf0.1-fh5-rh2-mv2-vol24-vol-target,false,28.7816,dual-weather-follow-and-fade,all-source-consensus,bg-shrink,vol-target,5,0.5,0.35,0.15,0.1,5,2,2,24,251,461,253,182,71,35,147,32,39,3.37,3.31,6.79,0.9,-4.45,-3.59,-2.41,0.85,253,1109,33.8,33.7,0.1,0.58,-26.63,3,4,26.81,29.08,-2.27,0.93,-19.87,13.01,10.94,2.07,1.42,-9.13,91.76,91.47,0.29,0.76,-26.63
dual-all-source-consensus-bg-shrink-a5-c0.5-q0.5-wf0.15-rf0.1-fh5-rh2-mv2-vol24-vol-target,false,28.7816,dual-weather-follow-and-fade,all-source-consensus,bg-shrink,vol-target,5,0.5,0.5,0.15,0.1,5,2,2,24,251,461,253,182,71,35,147,32,39,3.37,3.31,6.79,0.9,-4.45,-3.59,-2.41,0.85,253,1109,33.8,33.7,0.1,0.58,-26.63,3,4,26.81,29.08,-2.27,0.93,-19.87,13.01,10.94,2.07,1.42,-9.13,91.76,91.47,0.29,0.76,-26.63
dual-long-history-core-bg-shrink-a8-c0.5-q0.35-wf0.15-rf0.1-fh5-rh2-mv4-vol0-confidence-scaled,false,28.7805,dual-weather-follow-and-fade,long-history-core,bg-shrink,confidence-scaled,8,0.5,0.35,0.15,0.1,5,2,4,0,217,361,248,196,52,39,157,17,35,7.34,1.01,8.42,-2.3,-2.24,-4.49,8.45,-0.88,248,1114,35.22,33.7,1.52,0.6,-26.63,3,4,26.71,29.08,-2.37,0.9,-19.46,23.42,10.94,12.48,2.18,-8.51,111.47,91.47,20,0.85,-26.63
dual-long-history-core-bg-shrink-a8-c0.5-q0.5-wf0.15-rf0.1-fh5-rh2-mv4-vol0-confidence-scaled,false,28.7805,dual-weather-follow-and-fade,long-history-core,bg-shrink,confidence-scaled,8,0.5,0.5,0.15,0.1,5,2,4,0,217,361,248,196,52,39,157,17,35,7.34,1.01,8.42,-2.3,-2.24,-4.49,8.45,-0.88,248,1114,35.22,33.7,1.52,0.6,-26.63,3,4,26.71,29.08,-2.37,0.9,-19.46,23.42,10.94,12.48,2.18,-8.51,111.47,91.47,20,0.85,-26.63
dual-long-history-core-equal-a5-c0.35-q0.5-wf0.25-rf0.1-fh3-rh2-mv4-vol24-vol-target,false,28.7731,dual-weather-follow-and-fade,long-history-core,equal,vol-target,5,0.35,0.5,0.25,0.1,3,2,4,24,286,447,245,194,51,41,153,23,28,8.76,3.61,12.69,-0.3,-7.11,-7.38,1.23,-3.16,245,1117,34.89,33.7,1.19,0.6,-26.63,3,4,26.25,29.08,-2.83,0.9,-20.48,12.57,10.94,1.63,1.35,-10.28,91.72,91.47,0.25,0.76,-26.63
dual-long-history-core-bg-shrink-a8-c0.5-q0.35-wf0.15-rf0.1-fh3-rh2-mv4-vol18-vol-target,false,28.7582,dual-weather-follow-and-fade,long-history-core,bg-shrink,vol-target,8,0.5,0.35,0.15,0.1,3,2,4,18,217,338,232,180,52,41,139,22,30,8.1,3.39,11.76,1.32,-7.82,-6.6,0.9,-3.48,232,1130,33.75,33.7,0.05,0.58,-26.63,3,4,27.5,29.08,-1.58,0.94,-20.18,10.4,10.94,-0.54,1.17,-10.3,88.27,91.47,-3.2,0.74,-26.63
dual-long-history-core-bg-shrink-a8-c0.5-q0.5-wf0.15-rf0.1-fh3-rh2-mv4-vol18-vol-target,false,28.7582,dual-weather-follow-and-fade,long-history-core,bg-shrink,vol-target,8,0.5,0.5,0.15,0.1,3,2,4,18,217,338,232,180,52,41,139,22,30,8.1,3.39,11.76,1.32,-7.82,-6.6,0.9,-3.48,232,1130,33.75,33.7,0.05,0.58,-26.63,3,4,27.5,29.08,-1.58,0.94,-20.18,10.4,10.94,-0.54,1.17,-10.3,88.27,91.47,-3.2,0.74,-26.63
dual-all-source-consensus-equal-a5-c0.35-q0.35-wf0.15-rf0.1-fh5-rh2-mv4-vol24-vol-target,false,28.754,dual-weather-follow-and-fade,all-source-consensus,equal,vol-target,5,0.35,0.35,0.15,0.1,5,2,4,24,293,485,254,200,54,36,164,21,33,2.4,-1.22,1.16,1.15,-0.21,0.95,-0.3,-1.26,254,1108,34.56,33.7,0.86,0.59,-26.63,3,4,26.42,29.08,-2.66,0.92,-20.14,13.04,10.94,2.1,1.43,-9.26,92.28,91.47,0.81,0.77,-26.63
dual-all-source-consensus-equal-a5-c0.35-q0.5-wf0.15-rf0.1-fh5-rh2-mv4-vol24-vol-target,false,28.754,dual-weather-follow-and-fade,all-source-consensus,equal,vol-target,5,0.35,0.5,0.15,0.1,5,2,4,24,293,485,254,200,54,36,164,21,33,2.4,-1.22,1.16,1.15,-0.21,0.95,-0.3,-1.26,254,1108,34.56,33.7,0.86,0.59,-26.63,3,4,26.42,29.08,-2.66,0.92,-20.14,13.04,10.94,2.1,1.43,-9.26,92.28,91.47,0.81,0.77,-26.63
dual-ncep-complex-bg-shrink-a5-c0.5-q0.5-wf0.15-rf0.2-fh5-rh1-mv2-vol0-confidence-scaled,false,28.7515,dual-weather-follow-and-fade,ncep-complex,bg-shrink,confidence-scaled,5,0.5,0.5,0.15,0.2,5,1,2,0,462,852,510,440,70,63,377,32,38,0.78,12.7,13.58,5.48,-3.52,1.77,0.68,1.75,510,852,21.3,33.7,-12.4,0.42,-35.24,3,4,27.7,29.08,-1.38,0.93,-19.25,17.63,10.94,6.69,1.57,-9.08,82.2,91.47,-9.27,0.7,-35.24
dual-long-history-core-bg-shrink-a8-c0.35-q0.35-wf0.25-rf0.1-fh5-rh1-mv2-vol18-vol-target,false,28.7504,dual-weather-follow-and-fade,long-history-core,bg-shrink,vol-target,8,0.35,0.35,0.25,0.1,5,1,2,18,235,428,250,212,38,41,171,15,23,5.47,2.49,8.09,-0.24,-5.99,-6.22,2.74,-0.51,250,1112,33.93,33.7,0.23,0.59,-26.63,3,4,27.24,29.08,-1.84,0.94,-19.34,17.5,10.94,6.56,1.83,-8.05,100.24,91.47,8.77,0.81,-26.63
dual-long-history-core-bg-shrink-a8-c0.35-q0.5-wf0.25-rf0.1-fh5-rh1-mv2-vol18-vol-target,false,28.7504,dual-weather-follow-and-fade,long-history-core,bg-shrink,vol-target,8,0.35,0.5,0.25,0.1,5,1,2,18,234,426,250,212,38,41,171,15,23,5.47,2.49,8.09,-0.24,-5.99,-6.22,2.74,-0.51,250,1112,33.93,33.7,0.23,0.59,-26.63,3,4,27.24,29.08,-1.84,0.94,-19.34,17.5,10.94,6.56,1.83,-8.05,100.24,91.47,8.77,0.81,-26.63
dual-all-source-consensus-bg-shrink-a8-c0.5-q0.35-wf0.15-rf0.2-fh5-rh2-mv4-vol0-confidence-scaled,false,28.7495,dual-weather-follow-and-fade,all-source-consensus,bg-shrink,confidence-scaled,8,0.5,0.35,0.15,0.2,5,2,4,0,230,385,253,199,54,37,162,19,35,6.18,0.37,6.57,-2.12,-0.71,-2.81,5.17,1.97,253,1109,34.71,33.7,1.01,0.59,-26.63,3,4,26.71,29.08,-2.37,0.9,-18.87,23.14,10.94,12.2,2,-9.32,110.18,91.47,18.71,0.84,-26.63
dual-all-source-consensus-bg-shrink-a8-c0.5-q0.5-wf0.15-rf0.2-fh5-rh2-mv4-vol0-confidence-scaled,false,28.7495,dual-weather-follow-and-fade,all-source-consensus,bg-shrink,confidence-scaled,8,0.5,0.5,0.15,0.2,5,2,4,0,230,385,253,199,54,37,162,19,35,6.18,0.37,6.57,-2.12,-0.71,-2.81,5.17,1.97,253,1109,34.71,33.7,1.01,0.59,-26.63,3,4,26.71,29.08,-2.37,0.9,-18.87,23.14,10.94,12.2,2,-9.32,110.18,91.47,18.71,0.84,-26.63
dual-all-source-consensus-bg-shrink-a5-c0.5-q0.35-wf0.25-rf0.1-fh3-rh2-mv2-vol0-fixed,false,28.7428,dual-weather-follow-and-fade,all-source-consensus,bg-shrink,fixed,5,0.5,0.35,0.25,0.1,3,2,2,0,251,457,243,164,79,32,132,40,39,11.47,-1.15,10.19,-2.86,-7.34,-9.99,-2.64,-10.64,243,1119,32.26,33.7,-1.44,0.56,-26.63,3,4,28.38,29.08,-0.7,0.93,-18.37,0.34,10.94,-10.6,0.13,-14.91,70.37,91.47,-21.1,0.62,-26.63
dual-all-source-consensus-bg-shrink-a5-c0.5-q0.5-wf0.25-rf0.1-fh3-rh2-mv2-vol0-fixed,false,28.7428,dual-weather-follow-and-fade,all-source-consensus,bg-shrink,fixed,5,0.5,0.5,0.25,0.1,3,2,2,0,251,457,243,164,79,32,132,40,39,11.47,-1.15,10.19,-2.86,-7.34,-9.99,-2.64,-10.64,243,1119,32.26,33.7,-1.44,0.56,-26.63,3,4,28.38,29.08,-0.7,0.93,-18.37,0.34,10.94,-10.6,0.13,-14.91,70.37,91.47,-21.1,0.62,-26.63
dual-all-source-consensus-bg-shrink-a5-c0.5-q0.35-wf0.25-rf0.1-fh3-rh2-mv2-vol0-confidence-scaled,false,28.7338,dual-weather-follow-and-fade,all-source-consensus,bg-shrink,confidence-scaled,5,0.5,0.35,0.25,0.1,3,2,2,0,251,457,243,164,79,32,132,40,39,11.47,-1.15,10.19,-2.87,-7.34,-9.99,-2.87,-10.64,243,1119,32.25,33.7,-1.45,0.56,-26.63,3,4,28.38,29.08,-0.7,0.93,-18.37,0.11,10.94,-10.83,0.11,-15.11,69.96,91.47,-21.51,0.62,-26.63
dual-all-source-consensus-bg-shrink-a5-c0.5-q0.5-wf0.25-rf0.1-fh3-rh2-mv2-vol0-confidence-scaled,false,28.7338,dual-weather-follow-and-fade,all-source-consensus,bg-shrink,confidence-scaled,5,0.5,0.5,0.25,0.1,3,2,2,0,251,457,243,164,79,32,132,40,39,11.47,-1.15,10.19,-2.87,-7.34,-9.99,-2.87,-10.64,243,1119,32.25,33.7,-1.45,0.56,-26.63,3,4,28.38,29.08,-0.7,0.93,-18.37,0.11,10.94,-10.83,0.11,-15.11,69.96,91.47,-21.51,0.62,-26.63
dual-long-history-core-bg-shrink-a5-c0.35-q0.35-wf0.15-rf0.1-fh3-rh1-mv4-vol0-fixed,false,28.7239,dual-weather-follow-and-fade,long-history-core,bg-shrink,fixed,5,0.35,0.35,0.15,0.1,3,1,4,0,288,451,243,214,29,47,167,14,15,6.51,2.12,8.77,-0.81,-2.2,-2.99,4.34,-4.09,243,1119,37.71,33.7,4.01,0.63,-26.63,3,4,25.27,29.08,-3.81,0.87,-20.38,18.12,10.94,7.18,1.74,-9.45,103.76,91.47,12.29,0.81,-26.63
dual-all-source-consensus-bg-shrink-a8-c0.5-q0.35-wf0.25-rf0.2-fh5-rh2-mv2-vol18-vol-target,false,28.7233,dual-weather-follow-and-fade,all-source-consensus,bg-shrink,vol-target,8,0.5,0.35,0.25,0.2,5,2,2,18,230,423,253,187,66,35,152,27,39,4.33,3.87,8.37,-0.6,-4.4,-4.98,-0.65,1.64,253,1109,33.56,33.7,-0.14,0.58,-26.63,3,4,27.06,29.08,-2.02,0.93,-19.38,15.94,10.94,5,1.66,-9.06,96.75,91.47,5.28,0.79,-26.63
dual-all-source-consensus-bg-shrink-a8-c0.5-q0.5-wf0.25-rf0.2-fh5-rh2-mv2-vol18-vol-target,false,28.7233,dual-weather-follow-and-fade,all-source-consensus,bg-shrink,vol-target,8,0.5,0.5,0.25,0.2,5,2,2,18,230,423,253,187,66,35,152,27,39,4.33,3.87,8.37,-0.6,-4.4,-4.98,-0.65,1.64,253,1109,33.56,33.7,-0.14,0.58,-26.63,3,4,27.06,29.08,-2.02,0.93,-19.38,15.94,10.94,5,1.66,-9.06,96.75,91.47,5.28,0.79,-26.63
dual-long-history-core-bg-shrink-a8-c0.35-q0.35-wf0.15-rf0.1-fh5-rh1-mv4-vol24-vol-target,false,28.7218,dual-weather-follow-and-fade,long-history-core,bg-shrink,vol-target,8,0.35,0.35,0.15,0.1,5,1,4,24,235,387,250,219,31,43,176,11,20,5.05,2.63,7.81,-0.89,-4.75,-5.6,0.65,-0.65,250,1112,34.61,33.7,0.91,0.59,-26.63,3,4,27.1,29.08,-1.98,0.93,-19.78,14.94,10.94,4,1.62,-8.06,96.66,91.47,5.19,0.79,-26.63
dual-long-history-core-bg-shrink-a8-c0.35-q0.5-wf0.15-rf0.1-fh5-rh1-mv4-vol24-vol-target,false,28.7218,dual-weather-follow-and-fade,long-history-core,bg-shrink,vol-target,8,0.35,0.5,0.15,0.1,5,1,4,24,234,386,250,219,31,43,176,11,20,5.05,2.63,7.81,-0.89,-4.75,-5.6,0.65,-0.65,250,1112,34.61,33.7,0.91,0.59,-26.63,3,4,27.1,29.08,-1.98,0.93,-19.78,14.94,10.94,4,1.62,-8.06,96.66,91.47,5.19,0.79,-26.63
dual-long-history-core-equal-a5-c0.35-q0.35-wf0.25-rf0.1-fh3-rh1-mv4-vol24-vol-target,false,28.7165,dual-weather-follow-and-fade,long-history-core,equal,vol-target,5,0.35,0.35,0.25,0.1,3,1,4,24,289,452,243,214,29,46,168,14,15,8.81,0.77,9.64,-0.77,-3.76,-4.51,1.42,-2.92,243,1119,36.29,33.7,2.59,0.62,-26.63,3,4,25.6,29.08,-3.48,0.89,-20.33,16.21,10.94,5.27,1.7,-8.93,98.92,91.47,7.45,0.8,-26.63
dual-long-history-core-equal-a5-c0.35-q0.35-wf0.25-rf0.2-fh3-rh1-mv4-vol24-vol-target,false,28.714,dual-weather-follow-and-fade,long-history-core,equal,vol-target,5,0.35,0.35,0.25,0.2,3,1,4,24,289,452,243,214,29,46,168,14,15,8.8,0.76,9.63,-1.02,-3.56,-4.55,1.41,-2.67,243,1119,35.86,33.7,2.16,0.61,-26.63,3,4,25.92,29.08,-3.16,0.9,-20.48,16.5,10.94,5.56,1.73,-8.79,99.32,91.47,7.85,0.8,-26.63
dual-long-history-core-equal-a5-c0.35-q0.35-wf0.25-rf0.1-fh3-rh1-mv4-vol18-vol-target,false,28.711,dual-weather-follow-and-fade,long-history-core,equal,vol-target,5,0.35,0.35,0.25,0.1,3,1,4,18,289,452,243,214,29,46,168,14,15,8.66,0.78,9.51,-0.8,-3.78,-4.55,1.09,-2.93,243,1119,35.63,33.7,1.93,0.61,-26.63,3,4,26,29.08,-3.08,0.9,-20.32,15.81,10.94,4.87,1.67,-9.14,97.92,91.47,6.45,0.79,-26.63
dual-all-source-consensus-equal-a8-c0.35-q0.35-wf0.15-rf0.1-fh3-rh2-mv4-vol18-vol-target,false,28.705,dual-weather-follow-and-fade,all-source-consensus,equal,vol-target,8,0.35,0.35,0.15,0.1,3,2,4,18,250,392,238,184,54,40,144,27,27,8.1,1.11,9.3,2.21,-7.11,-5.05,1.39,-6.32,238,1124,33.47,33.7,-0.23,0.58,-26.63,3,4,27.16,29.08,-1.92,0.93,-20.42,9.69,10.94,-1.25,1.11,-10.34,86.17,91.47,-5.3,0.73,-26.63
dual-all-source-consensus-equal-a8-c0.35-q0.5-wf0.15-rf0.1-fh3-rh2-mv4-vol18-vol-target,false,28.705,dual-weather-follow-and-fade,all-source-consensus,equal,vol-target,8,0.35,0.5,0.15,0.1,3,2,4,18,250,392,238,184,54,40,144,27,27,8.1,1.11,9.3,2.21,-7.11,-5.05,1.39,-6.32,238,1124,33.47,33.7,-0.23,0.58,-26.63,3,4,27.16,29.08,-1.92,0.93,-20.42,9.69,10.94,-1.25,1.11,-10.34,86.17,91.47,-5.3,0.73,-26.63
dual-long-history-core-equal-a5-c0.5-q0.35-wf0.25-rf0.1-fh5-rh2-mv4-vol24-vol-target,false,28.7049,dual-weather-follow-and-fade,long-history-core,equal,vol-target,5,0.5,0.35,0.25,0.1,5,2,4,24,238,398,253,204,49,38,166,18,31,5.43,-0.04,5.38,-1.7,-0.19,-1.88,3.76,-4.15,253,1109,35.2,33.7,1.5,0.6,-26.63,3,4,26.04,29.08,-3.04,0.9,-19.75,14.19,10.94,3.25,1.51,-8.79,94.57,91.47,3.1,0.78,-26.63
dual-long-history-core-equal-a5-c0.5-q0.5-wf0.25-rf0.1-fh5-rh2-mv4-vol24-vol-target,false,28.7049,dual-weather-follow-and-fade,long-history-core,equal,vol-target,5,0.5,0.5,0.25,0.1,5,2,4,24,237,397,253,204,49,38,166,18,31,5.43,-0.04,5.38,-1.7,-0.19,-1.88,3.76,-4.15,253,1109,35.2,33.7,1.5,0.6,-26.63,3,4,26.04,29.08,-3.04,0.9,-19.75,14.19,10.94,3.25,1.51,-8.79,94.57,91.47,3.1,0.78,-26.63
dual-all-source-consensus-equal-a8-c0.35-q0.35-wf0.25-rf0.1-fh5-rh1-mv2-vol24-vol-target,false,28.6979,dual-weather-follow-and-fade,all-source-consensus,equal,vol-target,8,0.35,0.35,0.25,0.1,5,1,2,24,250,457,250,210,40,39,171,17,23,4.57,-5.71,-1.4,2.67,-0.06,2.6,-4.62,4.57,250,1112,34.17,33.7,0.47,0.59,-26.63,3,4,26.75,29.08,-2.33,0.92,-19.3,14.64,10.94,3.7,1.55,-8.19,94.96,91.47,3.49,0.78,-26.63
dual-all-source-consensus-equal-a8-c0.35-q0.5-wf0.25-rf0.1-fh5-rh1-mv2-vol24-vol-target,false,28.6979,dual-weather-follow-and-fade,all-source-consensus,equal,vol-target,8,0.35,0.5,0.25,0.1,5,1,2,24,250,457,250,210,40,39,171,17,23,4.57,-5.71,-1.4,2.67,-0.06,2.6,-4.62,4.57,250,1112,34.17,33.7,0.47,0.59,-26.63,3,4,26.75,29.08,-2.33,0.92,-19.3,14.64,10.94,3.7,1.55,-8.19,94.96,91.47,3.49,0.78,-26.63
dual-long-history-core-equal-a5-c0.35-q0.35-wf0.25-rf0.2-fh3-rh1-mv4-vol18-vol-target,false,28.6855,dual-weather-follow-and-fade,long-history-core,equal,vol-target,5,0.35,0.35,0.25,0.2,3,1,4,18,289,452,243,214,29,46,168,14,15,8.66,0.78,9.51,-1.07,-3.61,-4.64,1.09,-2.7,243,1119,35.19,33.7,1.49,0.6,-26.63,3,4,26.29,29.08,-2.79,0.91,-20.48,16.08,10.94,5.14,1.7,-9.06,98.19,91.47,6.72,0.8,-26.63
