candidateId,eligible,trainValidationRank,architectureId,sourceSetId,sizingMode,anomalyThreshold,coverageThreshold,minConfidence,weatherFraction,reversionFraction,followHoldDays,reversionHoldDays,minRealizedMovePct,signals,events,overlayDays,fallbackDays,trainReturnPct,trainIndexReturnPct,trainEdgePct,trainSharpe,trainMaxDrawdownPct,profitableTrainYears,trainYearCount,validationReturnPct,validationIndexReturnPct,validationEdgePct,validationSharpe,validationMaxDrawdownPct,holdoutReturnPct,holdoutIndexReturnPct,holdoutEdgePct,holdoutSharpe,holdoutMaxDrawdownPct,allReturnPct,allIndexReturnPct,allEdgePct,allSharpe,allMaxDrawdownPct
follow-only-ncep-complex-a8-c0.35-q0.35-wf0.4-rf0.2-fh5-rh1-mv2-confidence-scaled,false,38.5955,follow-only,ncep-complex,confidence-scaled,8,0.35,0.35,0.4,0.2,5,1,2,481,481,516,846,69.4,33.7,35.7,0.82,-44.81,3,4,18.04,29.08,-11.04,0.58,-24.16,12.83,10.94,1.89,0.85,-18.23,125.62,91.47,34.15,0.76,-44.81
follow-only-ncep-complex-a8-c0.35-q0.35-wf0.4-rf0.2-fh5-rh1-mv4-confidence-scaled,false,38.5955,follow-only,ncep-complex,confidence-scaled,8,0.35,0.35,0.4,0.2,5,1,4,481,481,516,846,69.4,33.7,35.7,0.82,-44.81,3,4,18.04,29.08,-11.04,0.58,-24.16,12.83,10.94,1.89,0.85,-18.23,125.62,91.47,34.15,0.76,-44.81
follow-only-ncep-complex-a8-c0.35-q0.35-wf0.4-rf0.2-fh5-rh2-mv2-confidence-scaled,false,38.5955,follow-only,ncep-complex,confidence-scaled,8,0.35,0.35,0.4,0.2,5,2,2,481,481,516,846,69.4,33.7,35.7,0.82,-44.81,3,4,18.04,29.08,-11.04,0.58,-24.16,12.83,10.94,1.89,0.85,-18.23,125.62,91.47,34.15,0.76,-44.81
follow-only-ncep-complex-a8-c0.35-q0.35-wf0.4-rf0.2-fh5-rh2-mv4-confidence-scaled,false,38.5955,follow-only,ncep-complex,confidence-scaled,8,0.35,0.35,0.4,0.2,5,2,4,481,481,516,846,69.4,33.7,35.7,0.82,-44.81,3,4,18.04,29.08,-11.04,0.58,-24.16,12.83,10.94,1.89,0.85,-18.23,125.62,91.47,34.15,0.76,-44.81
fade-only-gfs-gefs-core-a5-c0.35-q0.5-wf0.25-rf0.2-fh3-rh1-mv2-confidence-scaled,false,38.4755,fade-only,gfs-gefs-core,confidence-scaled,5,0.35,0.5,0.25,0.2,3,1,2,535,434,310,1052,13.61,33.7,-20.09,0.3,-30.78,3,4,42.67,29.08,13.59,1.33,-19.93,18.22,10.94,7.28,1.84,-5.03,91.61,91.47,0.14,0.75,-30.78
fade-only-gfs-gefs-core-a5-c0.35-q0.5-wf0.4-rf0.2-fh3-rh1-mv2-confidence-scaled,false,38.4755,fade-only,gfs-gefs-core,confidence-scaled,5,0.35,0.5,0.4,0.2,3,1,2,535,434,310,1052,13.61,33.7,-20.09,0.3,-30.78,3,4,42.67,29.08,13.59,1.33,-19.93,18.22,10.94,7.28,1.84,-5.03,91.61,91.47,0.14,0.75,-30.78
follow-and-fade-gfs-gefs-core-a5-c0.5-q0.35-wf0.4-rf0.2-fh3-rh1-mv4-confidence-scaled,false,38.459,follow-and-fade,gfs-gefs-core,confidence-scaled,5,0.5,0.35,0.4,0.2,3,1,4,433,681,457,905,86.96,33.7,53.26,0.99,-37.1,3,4,5.42,29.08,-23.66,0.26,-31.9,27.42,10.94,16.48,1.64,-11.79,151.15,91.47,59.68,0.87,-37.1
fade-only-gfs-gefs-core-a8-c0.35-q0.35-wf0.25-rf0.2-fh3-rh1-mv2-fixed,false,38.4344,fade-only,gfs-gefs-core,fixed,8,0.35,0.35,0.25,0.2,3,1,2,444,353,262,1100,18.24,33.7,-15.46,0.37,-28.94,3,4,41.45,29.08,12.37,1.3,-20.58,17.09,10.94,6.15,1.75,-5.7,95.84,91.47,4.37,0.77,-28.94
fade-only-gfs-gefs-core-a8-c0.35-q0.35-wf0.4-rf0.2-fh3-rh1-mv2-fixed,false,38.4344,fade-only,gfs-gefs-core,fixed,8,0.35,0.35,0.4,0.2,3,1,2,444,353,262,1100,18.24,33.7,-15.46,0.37,-28.94,3,4,41.45,29.08,12.37,1.3,-20.58,17.09,10.94,6.15,1.75,-5.7,95.84,91.47,4.37,0.77,-28.94
follow-and-fade-gfs-gefs-core-a8-c0.35-q0.5-wf0.25-rf0.2-fh3-rh2-mv4-confidence-scaled,false,38.3817,follow-and-fade,gfs-gefs-core,confidence-scaled,8,0.35,0.5,0.25,0.2,3,2,4,443,696,486,876,44.79,33.7,11.09,0.69,-32.55,3,4,22.73,29.08,-6.35,0.77,-22.43,11.66,10.94,0.72,1,-13.49,98.42,91.47,6.95,0.75,-32.55
follow-only-gfs-gefs-core-a8-c0.35-q0.35-wf0.4-rf0.2-fh5-rh1-mv2-fixed,false,38.1689,follow-only,gfs-gefs-core,fixed,8,0.35,0.35,0.4,0.2,5,1,2,444,444,508,854,70.5,33.7,36.8,0.83,-44.81,3,4,17.45,29.08,-11.63,0.57,-23.91,32.51,10.94,21.57,1.83,-10.73,165.35,91.47,73.88,0.89,-44.81
follow-only-gfs-gefs-core-a8-c0.35-q0.35-wf0.4-rf0.2-fh5-rh1-mv4-fixed,false,38.1689,follow-only,gfs-gefs-core,fixed,8,0.35,0.35,0.4,0.2,5,1,4,444,444,508,854,70.5,33.7,36.8,0.83,-44.81,3,4,17.45,29.08,-11.63,0.57,-23.91,32.51,10.94,21.57,1.83,-10.73,165.35,91.47,73.88,0.89,-44.81
follow-only-gfs-gefs-core-a8-c0.35-q0.35-wf0.4-rf0.2-fh5-rh2-mv2-fixed,false,38.1689,follow-only,gfs-gefs-core,fixed,8,0.35,0.35,0.4,0.2,5,2,2,444,444,508,854,70.5,33.7,36.8,0.83,-44.81,3,4,17.45,29.08,-11.63,0.57,-23.91,32.51,10.94,21.57,1.83,-10.73,165.35,91.47,73.88,0.89,-44.81
follow-only-gfs-gefs-core-a8-c0.35-q0.35-wf0.4-rf0.2-fh5-rh2-mv4-fixed,false,38.1689,follow-only,gfs-gefs-core,fixed,8,0.35,0.35,0.4,0.2,5,2,4,444,444,508,854,70.5,33.7,36.8,0.83,-44.81,3,4,17.45,29.08,-11.63,0.57,-23.91,32.51,10.94,21.57,1.83,-10.73,165.35,91.47,73.88,0.89,-44.81
follow-and-fade-gfs-gefs-core-a8-c0.35-q0.35-wf0.25-rf0.2-fh3-rh2-mv2-fixed,false,38.108,follow-and-fade,gfs-gefs-core,fixed,8,0.35,0.35,0.25,0.2,3,2,2,444,797,502,860,39.42,33.7,5.72,0.63,-32.55,3,4,23.9,29.08,-5.18,0.8,-21.69,8.07,10.94,-2.87,0.74,-13.67,86.68,91.47,-4.79,0.69,-32.55
follow-only-ncep-complex-a5-c0.5-q0.5-wf0.4-rf0.2-fh5-rh1-mv2-confidence-scaled,false,37.9558,follow-only,ncep-complex,confidence-scaled,5,0.5,0.5,0.4,0.2,5,1,2,472,472,500,862,68.04,33.7,34.34,0.82,-42.49,3,4,18.04,29.08,-11.04,0.58,-24.16,12.83,10.94,1.89,0.85,-18.23,123.8,91.47,32.33,0.76,-42.49
follow-only-ncep-complex-a5-c0.5-q0.5-wf0.4-rf0.2-fh5-rh1-mv4-confidence-scaled,false,37.9558,follow-only,ncep-complex,confidence-scaled,5,0.5,0.5,0.4,0.2,5,1,4,472,472,500,862,68.04,33.7,34.34,0.82,-42.49,3,4,18.04,29.08,-11.04,0.58,-24.16,12.83,10.94,1.89,0.85,-18.23,123.8,91.47,32.33,0.76,-42.49
follow-only-ncep-complex-a5-c0.5-q0.5-wf0.4-rf0.2-fh5-rh2-mv2-confidence-scaled,false,37.9558,follow-only,ncep-complex,confidence-scaled,5,0.5,0.5,0.4,0.2,5,2,2,472,472,500,862,68.04,33.7,34.34,0.82,-42.49,3,4,18.04,29.08,-11.04,0.58,-24.16,12.83,10.94,1.89,0.85,-18.23,123.8,91.47,32.33,0.76,-42.49
follow-only-ncep-complex-a5-c0.5-q0.5-wf0.4-rf0.2-fh5-rh2-mv4-confidence-scaled,false,37.9558,follow-only,ncep-complex,confidence-scaled,5,0.5,0.5,0.4,0.2,5,2,4,472,472,500,862,68.04,33.7,34.34,0.82,-42.49,3,4,18.04,29.08,-11.04,0.58,-24.16,12.83,10.94,1.89,0.85,-18.23,123.8,91.47,32.33,0.76,-42.49
follow-and-fade-gfs-gefs-core-a5-c0.35-q0.5-wf0.4-rf0.2-fh3-rh2-mv4-fixed,false,37.9263,follow-and-fade,gfs-gefs-core,fixed,5,0.35,0.5,0.4,0.2,3,2,4,535,852,511,851,65.88,33.7,32.18,0.82,-37.58,3,4,12.6,29.08,-16.48,0.46,-28.13,11.45,10.94,0.51,0.81,-15.19,108.18,91.47,16.71,0.71,-37.58
follow-and-fade-gfs-gefs-core-a5-c0.35-q0.5-wf0.4-rf0.2-fh3-rh2-mv4-confidence-scaled,false,37.8608,follow-and-fade,gfs-gefs-core,confidence-scaled,5,0.35,0.5,0.4,0.2,3,2,4,535,852,511,851,66.08,33.7,32.38,0.82,-38.4,3,4,12.62,29.08,-16.46,0.46,-28.12,11.95,10.94,1.01,0.84,-15.19,109.38,91.47,17.91,0.72,-38.4
follow-and-fade-gfs-gefs-core-a8-c0.35-q0.35-wf0.25-rf0.2-fh3-rh2-mv4-confidence-scaled,false,37.8469,follow-and-fade,gfs-gefs-core,confidence-scaled,8,0.35,0.35,0.25,0.2,3,2,4,444,698,487,875,44.18,33.7,10.48,0.68,-32.55,3,4,22.73,29.08,-6.35,0.77,-22.43,11.66,10.94,0.72,1,-13.49,97.58,91.47,6.11,0.74,-32.55
follow-and-fade-gfs-gefs-core-a8-c0.35-q0.5-wf0.4-rf0.2-fh3-rh1-mv2-confidence-scaled,false,37.7626,follow-and-fade,gfs-gefs-core,confidence-scaled,8,0.35,0.5,0.4,0.2,3,1,2,443,795,474,888,83.73,33.7,50.03,0.95,-40.47,3,4,5.83,29.08,-23.25,0.27,-31.64,23.07,10.94,12.13,1.43,-11.75,139.28,91.47,47.81,0.82,-40.47
follow-and-fade-ncep-complex-a5-c0.35-q0.35-wf0.25-rf0.2-fh5-rh1-mv2-confidence-scaled,false,37.7188,follow-and-fade,ncep-complex,confidence-scaled,5,0.35,0.35,0.25,0.2,5,1,2,590,1089,551,811,30.15,33.7,-3.55,0.51,-42.95,3,4,26.72,29.08,-2.36,0.87,-18.81,20.34,10.94,9.4,1.6,-11.47,98.48,91.47,7.01,0.74,-42.95
follow-and-fade-gfs-gefs-core-a5-c0.35-q0.35-wf0.4-rf0.2-fh3-rh2-mv4-confidence-scaled,false,37.7012,follow-and-fade,gfs-gefs-core,confidence-scaled,5,0.35,0.35,0.4,0.2,3,2,4,548,872,516,846,65.75,33.7,32.05,0.82,-39.17,3,4,12.58,29.08,-16.5,0.45,-28.14,11.95,10.94,1.01,0.84,-15.19,108.9,91.47,17.43,0.72,-39.17
follow-only-gfs-gefs-core-a8-c0.35-q0.35-wf0.4-rf0.2-fh5-rh1-mv2-confidence-scaled,false,37.6969,follow-only,gfs-gefs-core,confidence-scaled,8,0.35,0.35,0.4,0.2,5,1,2,444,444,508,854,69.4,33.7,35.7,0.82,-44.81,3,4,17.68,29.08,-11.4,0.58,-23.76,32.51,10.94,21.57,1.83,-10.73,164.15,91.47,72.68,0.88,-44.81
follow-only-gfs-gefs-core-a8-c0.35-q0.35-wf0.4-rf0.2-fh5-rh1-mv4-confidence-scaled,false,37.6969,follow-only,gfs-gefs-core,confidence-scaled,8,0.35,0.35,0.4,0.2,5,1,4,444,444,508,854,69.4,33.7,35.7,0.82,-44.81,3,4,17.68,29.08,-11.4,0.58,-23.76,32.51,10.94,21.57,1.83,-10.73,164.15,91.47,72.68,0.88,-44.81
follow-only-gfs-gefs-core-a8-c0.35-q0.35-wf0.4-rf0.2-fh5-rh2-mv2-confidence-scaled,false,37.6969,follow-only,gfs-gefs-core,confidence-scaled,8,0.35,0.35,0.4,0.2,5,2,2,444,444,508,854,69.4,33.7,35.7,0.82,-44.81,3,4,17.68,29.08,-11.4,0.58,-23.76,32.51,10.94,21.57,1.83,-10.73,164.15,91.47,72.68,0.88,-44.81
follow-only-gfs-gefs-core-a8-c0.35-q0.35-wf0.4-rf0.2-fh5-rh2-mv4-confidence-scaled,false,37.6969,follow-only,gfs-gefs-core,confidence-scaled,8,0.35,0.35,0.4,0.2,5,2,4,444,444,508,854,69.4,33.7,35.7,0.82,-44.81,3,4,17.68,29.08,-11.4,0.58,-23.76,32.51,10.94,21.57,1.83,-10.73,164.15,91.47,72.68,0.88,-44.81
fade-only-ncep-complex-a5-c0.5-q0.5-wf0.25-rf0.2-fh3-rh2-mv4-confidence-scaled,false,37.6911,fade-only,ncep-complex,confidence-scaled,5,0.5,0.5,0.25,0.2,3,2,4,472,273,298,1064,17.24,33.7,-16.46,0.36,-27.67,3,4,42.85,29.08,13.77,1.34,-19.22,16.55,10.94,5.61,1.65,-8.07,95.2,91.47,3.73,0.77,-27.67
fade-only-ncep-complex-a5-c0.5-q0.5-wf0.4-rf0.2-fh3-rh2-mv4-confidence-scaled,false,37.6911,fade-only,ncep-complex,confidence-scaled,5,0.5,0.5,0.4,0.2,3,2,4,472,273,298,1064,17.24,33.7,-16.46,0.36,-27.67,3,4,42.85,29.08,13.77,1.34,-19.22,16.55,10.94,5.61,1.65,-8.07,95.2,91.47,3.73,0.77,-27.67
follow-and-fade-gfs-gefs-core-a8-c0.35-q0.5-wf0.25-rf0.2-fh3-rh2-mv4-fixed,false,37.6192,follow-and-fade,gfs-gefs-core,fixed,8,0.35,0.5,0.25,0.2,3,2,4,443,696,486,876,44.24,33.7,10.54,0.68,-32.55,3,4,22.66,29.08,-6.42,0.76,-22.47,11.66,10.94,0.72,1,-13.49,97.54,91.47,6.07,0.74,-32.55
fade-only-ncep-complex-a5-c0.35-q0.5-wf0.25-rf0.2-fh3-rh2-mv4-confidence-scaled,false,37.5753,fade-only,ncep-complex,confidence-scaled,5,0.35,0.5,0.25,0.2,3,2,4,577,344,336,1026,10.93,33.7,-22.77,0.27,-26.67,3,4,44.38,29.08,15.3,1.37,-19.22,17.38,10.94,6.44,1.73,-8.07,88,91.47,-3.47,0.73,-26.67
fade-only-ncep-complex-a5-c0.35-q0.5-wf0.4-rf0.2-fh3-rh2-mv4-confidence-scaled,false,37.5753,fade-only,ncep-complex,confidence-scaled,5,0.35,0.5,0.4,0.2,3,2,4,577,344,336,1026,10.93,33.7,-22.77,0.27,-26.67,3,4,44.38,29.08,15.3,1.37,-19.22,17.38,10.94,6.44,1.73,-8.07,88,91.47,-3.47,0.73,-26.67
follow-only-gfs-gefs-core-a5-c0.5-q0.35-wf0.25-rf0.2-fh5-rh1-mv2-confidence-scaled,false,37.5389,follow-only,gfs-gefs-core,confidence-scaled,5,0.5,0.35,0.25,0.2,5,1,2,433,433,496,866,54.71,33.7,21.01,0.8,-37.04,3,4,21.96,29.08,-7.12,0.74,-20.94,24.58,10.94,13.64,1.91,-9.48,135.05,91.47,43.58,0.91,-37.04
follow-only-gfs-gefs-core-a5-c0.5-q0.35-wf0.25-rf0.2-fh5-rh1-mv4-confidence-scaled,false,37.5389,follow-only,gfs-gefs-core,confidence-scaled,5,0.5,0.35,0.25,0.2,5,1,4,433,433,496,866,54.71,33.7,21.01,0.8,-37.04,3,4,21.96,29.08,-7.12,0.74,-20.94,24.58,10.94,13.64,1.91,-9.48,135.05,91.47,43.58,0.91,-37.04
follow-only-gfs-gefs-core-a5-c0.5-q0.35-wf0.25-rf0.2-fh5-rh2-mv2-confidence-scaled,false,37.5389,follow-only,gfs-gefs-core,confidence-scaled,5,0.5,0.35,0.25,0.2,5,2,2,433,433,496,866,54.71,33.7,21.01,0.8,-37.04,3,4,21.96,29.08,-7.12,0.74,-20.94,24.58,10.94,13.64,1.91,-9.48,135.05,91.47,43.58,0.91,-37.04
follow-only-gfs-gefs-core-a5-c0.5-q0.35-wf0.25-rf0.2-fh5-rh2-mv4-confidence-scaled,false,37.5389,follow-only,gfs-gefs-core,confidence-scaled,5,0.5,0.35,0.25,0.2,5,2,4,433,433,496,866,54.71,33.7,21.01,0.8,-37.04,3,4,21.96,29.08,-7.12,0.74,-20.94,24.58,10.94,13.64,1.91,-9.48,135.05,91.47,43.58,0.91,-37.04
fade-only-gfs-gefs-core-a8-c0.35-q0.35-wf0.25-rf0.2-fh3-rh1-mv2-confidence-scaled,false,37.4474,fade-only,gfs-gefs-core,confidence-scaled,8,0.35,0.35,0.25,0.2,3,1,2,444,353,262,1100,17.3,33.7,-16.4,0.36,-29.25,3,4,41.46,29.08,12.38,1.3,-20.58,17.09,10.94,6.15,1.75,-5.7,94.27,91.47,2.8,0.76,-29.25
fade-only-gfs-gefs-core-a8-c0.35-q0.35-wf0.4-rf0.2-fh3-rh1-mv2-confidence-scaled,false,37.4474,fade-only,gfs-gefs-core,confidence-scaled,8,0.35,0.35,0.4,0.2,3,1,2,444,353,262,1100,17.3,33.7,-16.4,0.36,-29.25,3,4,41.46,29.08,12.38,1.3,-20.58,17.09,10.94,6.15,1.75,-5.7,94.27,91.47,2.8,0.76,-29.25
follow-only-ncep-complex-a5-c0.5-q0.35-wf0.25-rf0.2-fh5-rh1-mv2-fixed,false,37.4132,follow-only,ncep-complex,fixed,5,0.5,0.35,0.25,0.2,5,1,2,478,478,503,859,52.61,33.7,18.91,0.77,-37.73,3,4,22.55,29.08,-6.53,0.76,-20.56,12.67,10.94,1.73,1.07,-11.7,110.71,91.47,19.24,0.8,-37.73
follow-only-ncep-complex-a5-c0.5-q0.35-wf0.25-rf0.2-fh5-rh1-mv4-fixed,false,37.4132,follow-only,ncep-complex,fixed,5,0.5,0.35,0.25,0.2,5,1,4,478,478,503,859,52.61,33.7,18.91,0.77,-37.73,3,4,22.55,29.08,-6.53,0.76,-20.56,12.67,10.94,1.73,1.07,-11.7,110.71,91.47,19.24,0.8,-37.73
follow-only-ncep-complex-a5-c0.5-q0.35-wf0.25-rf0.2-fh5-rh2-mv2-fixed,false,37.4132,follow-only,ncep-complex,fixed,5,0.5,0.35,0.25,0.2,5,2,2,478,478,503,859,52.61,33.7,18.91,0.77,-37.73,3,4,22.55,29.08,-6.53,0.76,-20.56,12.67,10.94,1.73,1.07,-11.7,110.71,91.47,19.24,0.8,-37.73
follow-only-ncep-complex-a5-c0.5-q0.35-wf0.25-rf0.2-fh5-rh2-mv4-fixed,false,37.4132,follow-only,ncep-complex,fixed,5,0.5,0.35,0.25,0.2,5,2,4,478,478,503,859,52.61,33.7,18.91,0.77,-37.73,3,4,22.55,29.08,-6.53,0.76,-20.56,12.67,10.94,1.73,1.07,-11.7,110.71,91.47,19.24,0.8,-37.73
follow-only-ncep-complex-a5-c0.5-q0.5-wf0.4-rf0.2-fh5-rh1-mv2-fixed,false,37.3658,follow-only,ncep-complex,fixed,5,0.5,0.5,0.4,0.2,5,1,2,472,472,500,862,67.34,33.7,33.64,0.82,-42.49,3,4,18.04,29.08,-11.04,0.58,-24.16,12.83,10.94,1.89,0.85,-18.23,122.88,91.47,31.41,0.75,-42.49
follow-only-ncep-complex-a5-c0.5-q0.5-wf0.4-rf0.2-fh5-rh1-mv4-fixed,false,37.3658,follow-only,ncep-complex,fixed,5,0.5,0.5,0.4,0.2,5,1,4,472,472,500,862,67.34,33.7,33.64,0.82,-42.49,3,4,18.04,29.08,-11.04,0.58,-24.16,12.83,10.94,1.89,0.85,-18.23,122.88,91.47,31.41,0.75,-42.49
follow-only-ncep-complex-a5-c0.5-q0.5-wf0.4-rf0.2-fh5-rh2-mv2-fixed,false,37.3658,follow-only,ncep-complex,fixed,5,0.5,0.5,0.4,0.2,5,2,2,472,472,500,862,67.34,33.7,33.64,0.82,-42.49,3,4,18.04,29.08,-11.04,0.58,-24.16,12.83,10.94,1.89,0.85,-18.23,122.88,91.47,31.41,0.75,-42.49
follow-only-ncep-complex-a5-c0.5-q0.5-wf0.4-rf0.2-fh5-rh2-mv4-fixed,false,37.3658,follow-only,ncep-complex,fixed,5,0.5,0.5,0.4,0.2,5,2,4,472,472,500,862,67.34,33.7,33.64,0.82,-42.49,3,4,18.04,29.08,-11.04,0.58,-24.16,12.83,10.94,1.89,0.85,-18.23,122.88,91.47,31.41,0.75,-42.49
follow-only-ncep-complex-a8-c0.35-q0.5-wf0.4-rf0.2-fh5-rh1-mv2-confidence-scaled,false,37.2564,follow-only,ncep-complex,confidence-scaled,8,0.35,0.5,0.4,0.2,5,1,2,480,480,515,847,67.95,33.7,34.25,0.81,-44.81,3,4,18.04,29.08,-11.04,0.58,-24.16,12.83,10.94,1.89,0.85,-18.23,123.69,91.47,32.22,0.75,-44.81
follow-only-ncep-complex-a8-c0.35-q0.5-wf0.4-rf0.2-fh5-rh1-mv4-confidence-scaled,false,37.2564,follow-only,ncep-complex,confidence-scaled,8,0.35,0.5,0.4,0.2,5,1,4,480,480,515,847,67.95,33.7,34.25,0.81,-44.81,3,4,18.04,29.08,-11.04,0.58,-24.16,12.83,10.94,1.89,0.85,-18.23,123.69,91.47,32.22,0.75,-44.81
follow-only-ncep-complex-a8-c0.35-q0.5-wf0.4-rf0.2-fh5-rh2-mv2-confidence-scaled,false,37.2564,follow-only,ncep-complex,confidence-scaled,8,0.35,0.5,0.4,0.2,5,2,2,480,480,515,847,67.95,33.7,34.25,0.81,-44.81,3,4,18.04,29.08,-11.04,0.58,-24.16,12.83,10.94,1.89,0.85,-18.23,123.69,91.47,32.22,0.75,-44.81
follow-only-ncep-complex-a8-c0.35-q0.5-wf0.4-rf0.2-fh5-rh2-mv4-confidence-scaled,false,37.2564,follow-only,ncep-complex,confidence-scaled,8,0.35,0.5,0.4,0.2,5,2,4,480,480,515,847,67.95,33.7,34.25,0.81,-44.81,3,4,18.04,29.08,-11.04,0.58,-24.16,12.83,10.94,1.89,0.85,-18.23,123.69,91.47,32.22,0.75,-44.81
follow-and-fade-ncep-complex-a5-c0.35-q0.5-wf0.25-rf0.2-fh5-rh1-mv2-confidence-scaled,false,37.2439,follow-and-fade,ncep-complex,confidence-scaled,5,0.35,0.5,0.25,0.2,5,1,2,577,1065,546,816,30.17,33.7,-3.53,0.51,-42.88,3,4,26.72,29.08,-2.36,0.87,-18.81,20.34,10.94,9.4,1.6,-11.47,98.52,91.47,7.05,0.74,-42.88
fade-only-ncep-complex-a5-c0.35-q0.5-wf0.25-rf0.2-fh3-rh2-mv4-fixed,false,37.2293,fade-only,ncep-complex,fixed,5,0.35,0.5,0.25,0.2,3,2,4,577,344,336,1026,9.87,33.7,-23.83,0.25,-26.78,3,4,44.81,29.08,15.73,1.38,-19.22,16.94,10.94,6,1.69,-8.07,86.06,91.47,-5.41,0.72,-26.78
fade-only-ncep-complex-a5-c0.35-q0.5-wf0.4-rf0.2-fh3-rh2-mv4-fixed,false,37.2293,fade-only,ncep-complex,fixed,5,0.35,0.5,0.4,0.2,3,2,4,577,344,336,1026,9.87,33.7,-23.83,0.25,-26.78,3,4,44.81,29.08,15.73,1.38,-19.22,16.94,10.94,6,1.69,-8.07,86.06,91.47,-5.41,0.72,-26.78
follow-and-fade-gfs-gefs-core-a8-c0.35-q0.5-wf0.4-rf0.2-fh3-rh1-mv2-fixed,false,37.1151,follow-and-fade,gfs-gefs-core,fixed,8,0.35,0.5,0.4,0.2,3,1,2,443,795,474,888,83.25,33.7,49.55,0.95,-40.47,3,4,5.71,29.08,-23.37,0.27,-31.71,23.07,10.94,12.13,1.43,-11.75,138.42,91.47,46.95,0.82,-40.47
fade-only-gfs-gefs-core-a8-c0.35-q0.5-wf0.25-rf0.2-fh3-rh1-mv2-fixed,false,36.9389,fade-only,gfs-gefs-core,fixed,8,0.35,0.5,0.25,0.2,3,1,2,443,352,261,1101,16.85,33.7,-16.85,0.35,-29.28,3,4,41.45,29.08,12.37,1.3,-20.58,17.09,10.94,6.15,1.75,-5.7,93.53,91.47,2.06,0.76,-29.28
fade-only-gfs-gefs-core-a8-c0.35-q0.5-wf0.4-rf0.2-fh3-rh1-mv2-fixed,false,36.9389,fade-only,gfs-gefs-core,fixed,8,0.35,0.5,0.4,0.2,3,1,2,443,352,261,1101,16.85,33.7,-16.85,0.35,-29.28,3,4,41.45,29.08,12.37,1.3,-20.58,17.09,10.94,6.15,1.75,-5.7,93.53,91.47,2.06,0.76,-29.28
follow-and-fade-gfs-gefs-core-a5-c0.5-q0.5-wf0.4-rf0.2-fh3-rh2-mv4-fixed,false,36.8875,follow-and-fade,gfs-gefs-core,fixed,5,0.5,0.5,0.4,0.2,3,2,4,427,670,472,890,68.72,33.7,35.02,0.85,-34.97,3,4,12.6,29.08,-16.48,0.46,-28.13,15.34,10.94,4.4,1.02,-15.19,119.12,91.47,27.65,0.76,-34.97
follow-and-fade-ncep-complex-a5-c0.35-q0.35-wf0.25-rf0.2-fh5-rh1-mv2-fixed,false,36.7778,follow-and-fade,ncep-complex,fixed,5,0.35,0.35,0.25,0.2,5,1,2,590,1089,551,811,29.21,33.7,-4.49,0.5,-43.09,3,4,26.72,29.08,-2.36,0.87,-18.81,20.34,10.94,9.4,1.6,-11.47,97.04,91.47,5.57,0.73,-43.09
follow-only-ncep-complex-a8-c0.35-q0.5-wf0.4-rf0.2-fh5-rh1-mv2-fixed,false,36.7144,follow-only,ncep-complex,fixed,8,0.35,0.5,0.4,0.2,5,1,2,480,480,515,847,67.31,33.7,33.61,0.81,-44.81,3,4,18.04,29.08,-11.04,0.58,-24.16,12.83,10.94,1.89,0.85,-18.23,122.83,91.47,31.36,0.75,-44.81
follow-only-ncep-complex-a8-c0.35-q0.5-wf0.4-rf0.2-fh5-rh1-mv4-fixed,false,36.7144,follow-only,ncep-complex,fixed,8,0.35,0.5,0.4,0.2,5,1,4,480,480,515,847,67.31,33.7,33.61,0.81,-44.81,3,4,18.04,29.08,-11.04,0.58,-24.16,12.83,10.94,1.89,0.85,-18.23,122.83,91.47,31.36,0.75,-44.81
follow-only-ncep-complex-a8-c0.35-q0.5-wf0.4-rf0.2-fh5-rh2-mv2-fixed,false,36.7144,follow-only,ncep-complex,fixed,8,0.35,0.5,0.4,0.2,5,2,2,480,480,515,847,67.31,33.7,33.61,0.81,-44.81,3,4,18.04,29.08,-11.04,0.58,-24.16,12.83,10.94,1.89,0.85,-18.23,122.83,91.47,31.36,0.75,-44.81
follow-only-ncep-complex-a8-c0.35-q0.5-wf0.4-rf0.2-fh5-rh2-mv4-fixed,false,36.7144,follow-only,ncep-complex,fixed,8,0.35,0.5,0.4,0.2,5,2,4,480,480,515,847,67.31,33.7,33.61,0.81,-44.81,3,4,18.04,29.08,-11.04,0.58,-24.16,12.83,10.94,1.89,0.85,-18.23,122.83,91.47,31.36,0.75,-44.81
follow-and-fade-gfs-gefs-core-a5-c0.5-q0.35-wf0.25-rf0.2-fh5-rh1-mv4-fixed,false,36.714,follow-and-fade,gfs-gefs-core,fixed,5,0.5,0.35,0.25,0.2,5,1,4,433,711,506,856,30.04,33.7,-3.66,0.51,-41.33,3,4,30.21,29.08,1.13,0.95,-16.98,33.13,10.94,22.19,2.47,-8.42,125.44,91.47,33.97,0.87,-41.33
fade-only-ncep-complex-a5-c0.35-q0.35-wf0.25-rf0.2-fh3-rh2-mv4-confidence-scaled,false,36.7024,fade-only,ncep-complex,confidence-scaled,5,0.35,0.35,0.25,0.2,3,2,4,590,351,342,1020,10.08,33.7,-23.62,0.25,-27.23,3,4,44.38,29.08,15.3,1.37,-19.22,19.19,10.94,8.25,1.84,-6.23,89.44,91.47,-2.03,0.74,-27.23
