scenario,date,split,componentVariant,weatherResolutionAction,weatherResolutionScale,position,indexFraction,ungReturnPct,indexReturnPct,grossReturnPct,tradingCostPct,returnPct
counterfactual no close-in weather refresh,2022-04-26,train,summer-alpha,,1,0,1,2.714,-3.0411,-3.0411,0,-3.0411
counterfactual no close-in weather refresh,2022-04-27,train,summer-alpha,,1,0,1,6.0876,0.1871,0.1871,0,0.1871
counterfactual no close-in weather refresh,2022-04-28,train,summer-alpha,,1,0,1,-5.2154,2.7087,2.7087,0,2.7087
counterfactual no close-in weather refresh,2022-04-29,train,summer-alpha,,1,0,1,5.1684,-3.8291,-3.8291,0,-3.8291
counterfactual no close-in weather refresh,2022-05-02,train,summer-alpha,,1,0,1,3.1888,0.8316,0.8316,0,0.8316
counterfactual no close-in weather refresh,2022-05-03,train,summer-alpha,,1,0,1,6.408,0.3739,0.3739,0,0.3739
counterfactual no close-in weather refresh,2022-05-04,train,summer-alpha,,1,0.4375,0.5625,5.7958,3.0973,4.2779,0.014,4.2639
counterfactual no close-in weather refresh,2022-05-05,train,summer-alpha,,1,0.4375,0.5625,4.3731,-3.7903,-0.2188,0,-0.2188
counterfactual no close-in weather refresh,2022-05-06,train,summer-alpha,,1,0.4375,0.5625,-8.4254,-0.7692,-4.1188,0,-4.1188
counterfactual no close-in weather refresh,2022-05-09,train,summer-alpha,,1,0,1,-12.6445,-3.3498,-3.3498,0.014,-3.3638
counterfactual no close-in weather refresh,2022-05-10,train,summer-alpha,,1,0,1,5.1096,0.4392,0.4392,0,0.4392
counterfactual no close-in weather refresh,2022-05-11,train,summer-alpha,,1,0,1,3.4529,-1.8865,-1.8865,0,-1.8865
counterfactual no close-in weather refresh,2022-05-12,train,summer-alpha,,1,0,1,1.2958,-0.1087,-0.1087,0,-0.1087
counterfactual no close-in weather refresh,2022-05-13,train,summer-alpha,,1,0,1,-0.982,2.5987,2.5987,0,2.5987
counterfactual no close-in weather refresh,2022-05-16,train,summer-alpha,,1,0,1,3.8236,-0.4843,-0.4843,0,-0.4843
counterfactual no close-in weather refresh,2022-05-17,train,summer-alpha,,1,0,1,4.3741,2.1102,2.1102,0,2.1102
counterfactual no close-in weather refresh,2022-05-18,train,summer-alpha,,1,0,1,0.7707,-4.1383,-4.1383,0,-4.1383
counterfactual no close-in weather refresh,2022-05-19,train,summer-alpha,,1,0,1,-0.717,-0.6652,-0.6652,0,-0.6652
counterfactual no close-in weather refresh,2022-05-20,train,summer-alpha,,1,0,1,-2.7082,-0.0336,-0.0336,0,-0.0336
counterfactual no close-in weather refresh,2022-05-23,train,summer-alpha,,1,0.4375,0.5625,8.1777,1.8389,4.6121,0.014,4.5981
counterfactual no close-in weather refresh,2022-05-24,train,summer-alpha,,1,0.4375,0.5625,0.5947,-0.9944,-0.2992,0,-0.2992
counterfactual no close-in weather refresh,2022-05-25,train,summer-alpha,,1,0.4375,0.5625,1.9895,0.9447,1.4018,0,1.4018
counterfactual no close-in weather refresh,2022-05-26,train,summer-alpha,,1,0,1,-0.7023,2.1462,2.1462,0.014,2.1322
counterfactual no close-in weather refresh,2022-05-27,train,summer-alpha,,1,0,1,-2.0319,2.6639,2.6639,0,2.6639
counterfactual no close-in weather refresh,2022-05-31,train,summer-alpha,,1,0,1,-6.669,-0.4835,-0.4835,0,-0.4835
counterfactual no close-in weather refresh,2022-06-01,train,summer-alpha,,1,0,1,6.7649,-0.8386,-0.8386,0,-0.8386
counterfactual no close-in weather refresh,2022-06-02,train,summer-alpha,,1,0,1,-2.4264,2.0738,2.0738,0,2.0738
counterfactual no close-in weather refresh,2022-06-03,train,summer-alpha,,1,0,1,0.4479,-1.8283,-1.8283,0,-1.8283
counterfactual no close-in weather refresh,2022-06-06,train,summer-alpha,,1,0,1,9.3746,0.312,0.312,0,0.312
counterfactual no close-in weather refresh,2022-06-07,train,summer-alpha,,1,0,1,-0.3111,0.9354,0.9354,0,0.9354
counterfactual no close-in weather refresh,2022-06-08,train,summer-alpha,,1,0,1,-6.3919,-1.0209,-1.0209,0,-1.0209
counterfactual no close-in weather refresh,2022-06-09,train,summer-alpha,,1,0.4375,0.5625,3.0348,-2.4078,-0.0267,0.014,-0.0407
counterfactual no close-in weather refresh,2022-06-10,train,summer-alpha,,1,0.4375,0.5625,-1.2607,-3.0616,-2.2737,0,-2.2737
counterfactual no close-in weather refresh,2022-06-13,train,summer-alpha,,1,0.4375,0.5625,-2.7232,-3.991,-3.4363,0,-3.4363
counterfactual no close-in weather refresh,2022-06-14,train,summer-alpha,,1,0,1,-16.4944,-0.1698,-0.1698,0.014,-0.1838
counterfactual no close-in weather refresh,2022-06-15,train,summer-alpha,,1,0,1,3.2132,1.6403,1.6403,0,1.6403
counterfactual no close-in weather refresh,2022-06-16,train,summer-alpha,,1,0,1,0.593,-3.4324,-3.4324,0,-3.4324
counterfactual no close-in weather refresh,2022-06-17,train,summer-alpha,,1,0,1,-6.9668,0.438,0.438,0,0.438
counterfactual no close-in weather refresh,2022-06-21,train,summer-alpha,,1,0,1,-1.9585,2.461,2.461,0,2.461
counterfactual no close-in weather refresh,2022-06-22,train,summer-alpha,,1,0,1,0.7344,-0.1929,-0.1929,0,-0.1929
counterfactual no close-in weather refresh,2022-06-23,train,summer-alpha,,1,0,1,-9.026,1.1332,1.1332,0,1.1332
counterfactual no close-in weather refresh,2022-06-24,train,summer-alpha,,1,0,1,-0.3045,3.2145,3.2145,0,3.2145
counterfactual no close-in weather refresh,2022-06-27,train,summer-alpha,,1,0.4375,0.5625,4.5177,-0.4829,1.7049,0.014,1.6909
counterfactual no close-in weather refresh,2022-06-28,train,summer-alpha,,1,0.4375,0.5625,0.7691,-2.3322,-0.9754,0,-0.9754
counterfactual no close-in weather refresh,2022-06-29,train,summer-alpha,,1,0.4375,0.5625,-0.809,0.0582,-0.3212,0,-0.3212
counterfactual no close-in weather refresh,2022-06-30,train,summer-alpha,,1,0.4375,0.5625,-16.5282,-0.9021,-7.7385,0,-7.7385
counterfactual no close-in weather refresh,2022-07-01,train,summer-alpha,,1,0.4375,0.5625,5.6416,0.9703,3.014,0,3.014
counterfactual no close-in weather refresh,2022-07-05,train,summer-alpha,,1,0.4375,0.5625,-3.6126,0.4776,-1.3119,0,-1.3119
counterfactual no close-in weather refresh,2022-07-06,train,summer-alpha,,1,0.4375,0.5625,-0.2354,0.4165,0.1313,0,0.1313
counterfactual no close-in weather refresh,2022-07-07,train,summer-alpha,,1,0.4375,0.5625,14.2831,1.6067,7.1526,0,7.1526
counterfactual no close-in weather refresh,2022-07-08,train,summer-alpha,,1,0,1,-4.1766,-0.0256,-0.0256,0.014,-0.0396
counterfactual no close-in weather refresh,2022-07-11,train,summer-alpha,,1,0,1,6.4965,-1.3311,-1.3311,0,-1.3311
counterfactual no close-in weather refresh,2022-07-12,train,summer-alpha,,1,0,1,-4.0927,-0.9267,-0.9267,0,-0.9267
counterfactual no close-in weather refresh,2022-07-13,train,summer-alpha,,1,0,1,8.5348,-0.4049,-0.4049,0,-0.4049
counterfactual no close-in weather refresh,2022-07-14,train,summer-alpha,,1,0.4375,0.5625,-1.3305,-0.1432,-0.6626,0.014,-0.6766
counterfactual no close-in weather refresh,2022-07-15,train,summer-alpha,,1,0.4375,0.5625,6.303,1.8604,3.804,0,3.804
counterfactual no close-in weather refresh,2022-07-18,train,summer-alpha,,1,0.4375,0.5625,6.5992,-0.8238,2.4238,0,2.4238
counterfactual no close-in weather refresh,2022-07-19,train,summer-alpha,,1,0,1,-2.8747,2.7764,2.7764,0.014,2.7624
counterfactual no close-in weather refresh,2022-07-20,train,summer-alpha,,1,0,1,10.2285,0.8419,0.8419,0,0.8419
counterfactual no close-in weather refresh,2022-07-21,train,summer-alpha,,1,0,1,-0.9367,1.0962,1.0962,0,1.0962
counterfactual no close-in weather refresh,2022-07-22,train,summer-alpha,,1,0,1,4.6268,-1.0737,-1.0737,0,-1.0737
counterfactual no close-in weather refresh,2022-07-25,train,summer-alpha,,1,0,1,5.1573,-0.0318,-0.0318,0,-0.0318
counterfactual no close-in weather refresh,2022-07-26,train,summer-alpha,,1,0,1,3.048,-1.3541,-1.3541,0,-1.3541
counterfactual no close-in weather refresh,2022-07-27,train,summer-alpha,,1,0,1,-3.4026,2.9391,2.9391,0,2.9391
counterfactual no close-in weather refresh,2022-07-28,train,summer-alpha,,1,0.4375,0.5625,-6.3658,1.2045,-2.1075,0.014,-2.1215
counterfactual no close-in weather refresh,2022-07-29,train,summer-alpha,,1,0.4375,0.5625,1.1679,1.5362,1.3751,0,1.3751
counterfactual no close-in weather refresh,2022-08-01,train,summer-alpha,,1,0.4375,0.5625,0.6562,-0.25,0.1465,0,0.1465
counterfactual no close-in weather refresh,2022-08-02,train,summer-alpha,,1,0,1,-6.9661,-0.5847,-0.5847,0.014,-0.5987
counterfactual no close-in weather refresh,2022-08-03,train,summer-alpha,,1,0,1,7.2671,1.7816,1.7816,0,1.7816
counterfactual no close-in weather refresh,2022-08-04,train,summer-alpha,,1,0,1,-1.7421,0.053,0.053,0,0.053
counterfactual no close-in weather refresh,2022-08-05,train,summer-alpha,,1,0,1,-0.7141,-0.3308,-0.3308,0,-0.3308
counterfactual no close-in weather refresh,2022-08-08,train,summer-alpha,,1,0,1,-5.8904,-0.1396,-0.1396,0,-0.1396
counterfactual no close-in weather refresh,2022-08-09,train,summer-alpha,,1,0,1,3.2152,-0.5435,-0.5435,0,-0.5435
counterfactual no close-in weather refresh,2022-08-10,train,summer-alpha,,1,0,1,4.7108,2.2244,2.2244,0,2.2244
counterfactual no close-in weather refresh,2022-08-11,train,summer-alpha,,1,0,1,8.1931,-0.097,-0.097,0,-0.097
counterfactual no close-in weather refresh,2022-08-12,train,summer-alpha,,1,0,1,-1.1945,1.7566,1.7566,0,1.7566
counterfactual no close-in weather refresh,2022-08-15,train,summer-alpha,,1,0,1,-0.4562,0.4982,0.4982,0,0.4982
counterfactual no close-in weather refresh,2022-08-16,train,summer-alpha,,1,0,1,6.8859,0.1049,0.1049,0,0.1049
counterfactual no close-in weather refresh,2022-08-17,train,summer-alpha,,1,0,1,-0.9111,-0.7836,-0.7836,0,-0.7836
counterfactual no close-in weather refresh,2022-08-18,train,summer-alpha,,1,0,1,-0.6058,0.2926,0.2926,0,0.2926
counterfactual no close-in weather refresh,2022-08-19,train,summer-alpha,,1,0,1,1.6108,-1.495,-1.495,0,-1.495
counterfactual no close-in weather refresh,2022-08-22,train,summer-alpha,,1,0,1,3.6847,-2.2041,-2.2041,0,-2.2041
counterfactual no close-in weather refresh,2022-08-23,train,summer-alpha,,1,0.4375,0.5625,-5.031,-0.2096,-2.319,0.014,-2.333
counterfactual no close-in weather refresh,2022-08-24,train,summer-alpha,,1,0.4375,0.5625,1.4903,0.2891,0.8146,0,0.8146
counterfactual no close-in weather refresh,2022-08-25,train,summer-alpha,,1,0.4375,0.5625,0.4823,1.5285,1.0708,0,1.0708
counterfactual no close-in weather refresh,2022-08-26,train,summer-alpha,,1,0,1,-0.8427,-3.5561,-3.5561,0.014,-3.5701
counterfactual no close-in weather refresh,2022-08-29,train,summer-alpha,,1,0,1,0.6132,-0.7338,-0.7338,0,-0.7338
counterfactual no close-in weather refresh,2022-08-30,train,summer-alpha,,1,0.4375,0.5625,-3.3251,-1.0895,-2.0676,0.014,-2.0816
counterfactual no close-in weather refresh,2022-08-31,train,summer-alpha,,1,0.4375,0.5625,0.9401,-0.7312,0,0,0
counterfactual no close-in weather refresh,2022-09-01,train,summer-alpha,,1,0.4375,0.5625,1.4791,0.2386,0.7813,0,0.7813
counterfactual no close-in weather refresh,2022-09-02,train,summer-alpha,,1,0,1,-5.1393,-1.1085,-1.1085,0.014,-1.1225
counterfactual no close-in weather refresh,2022-09-06,train,summer-alpha,,1,0,1,-7.2957,-0.4167,-0.4167,0,-0.4167
counterfactual no close-in weather refresh,2022-09-07,train,summer-alpha,,1,0,1,-3.7201,1.8321,1.8321,0,1.8321
counterfactual no close-in weather refresh,2022-09-08,train,summer-alpha,,1,0,1,0.9309,0.622,0.622,0,0.622
counterfactual no close-in weather refresh,2022-09-09,train,summer-alpha,,1,0,1,1.0234,1.66,1.66,0,1.66
counterfactual no close-in weather refresh,2022-09-12,train,summer-alpha,,1,0.4375,0.5625,3.1641,1.1269,2.0182,0.014,2.0042
counterfactual no close-in weather refresh,2022-09-13,train,summer-alpha,,1,0.4375,0.5625,0.4243,-4.5798,-2.3905,0,-2.3905
counterfactual no close-in weather refresh,2022-09-14,train,summer-alpha,,1,0.4375,0.5625,10.0193,0.461,4.6428,0,4.6428
counterfactual no close-in weather refresh,2022-09-15,train,summer-alpha,,1,0,1,-8.668,-1.2331,-1.2331,0.014,-1.2471
counterfactual no close-in weather refresh,2022-09-16,train,summer-alpha,,1,0,1,-6.7275,-0.7659,-0.7659,0,-0.7659
counterfactual no close-in weather refresh,2022-09-19,train,summer-alpha,,1,0,1,-0.1546,0.7898,0.7898,0,0.7898
counterfactual no close-in weather refresh,2022-09-20,train,summer-alpha,,1,0,1,-0.4515,-1.0633,-1.0633,0,-1.0633
counterfactual no close-in weather refresh,2022-09-21,train,summer-alpha,,1,0,1,0.8034,-1.7667,-1.7667,0,-1.7667
counterfactual no close-in weather refresh,2022-09-22,train,summer-alpha,,1,0,1,-8.87,-0.9205,-0.9205,0,-0.9205
counterfactual no close-in weather refresh,2022-09-23,train,summer-alpha,,1,0,1,-3.6818,-1.6421,-1.6421,0,-1.6421
counterfactual no close-in weather refresh,2022-09-26,train,summer-alpha,,1,0,1,1.0984,-0.8949,-0.8949,0,-0.8949
counterfactual no close-in weather refresh,2022-09-27,train,summer-alpha,,1,0,1,-3.6506,-0.1905,-0.1905,0,-0.1905
counterfactual no close-in weather refresh,2022-09-28,train,summer-alpha,,1,0,1,3.2627,1.977,1.977,0,1.977
counterfactual no close-in weather refresh,2022-09-29,train,summer-alpha,,1,0,1,0.0874,-2.2359,-2.2359,0,-2.2359
counterfactual no close-in weather refresh,2022-09-30,train,summer-alpha,,1,0,1,-1.5711,-1.5746,-1.5746,0,-1.5746
counterfactual no close-in weather refresh,2022-10-03,train,summer-alpha,,1,0,1,-4.3748,2.5845,2.5845,0,2.5845
counterfactual no close-in weather refresh,2022-10-04,train,summer-alpha,,1,0,1,5.6723,3.0613,3.0613,0,3.0613
counterfactual no close-in weather refresh,2022-10-05,train,summer-alpha,,1,0,1,1.3602,-0.1606,-0.1606,0,-0.1606
counterfactual no close-in weather refresh,2022-10-06,train,summer-alpha,,1,0,1,0.6061,-0.9873,-0.9873,0,-0.9873
counterfactual no close-in weather refresh,2022-10-07,train,summer-alpha,,1,0,1,-3.2129,-3.0194,-3.0194,0,-3.0194
counterfactual no close-in weather refresh,2022-10-10,train,summer-alpha,,1,0,1,-4.6384,-0.8018,-0.8018,0,-0.8018
counterfactual no close-in weather refresh,2022-10-11,train,summer-alpha,,1,0,1,2.5019,-0.7791,-0.7791,0,-0.7791
counterfactual no close-in weather refresh,2022-10-12,train,summer-alpha,,1,0,1,-2.4409,-0.2575,-0.2575,0,-0.2575
counterfactual no close-in weather refresh,2022-10-13,train,summer-alpha,,1,0,1,4.7552,2.5482,2.5482,0,2.5482
counterfactual no close-in weather refresh,2022-10-14,train,summer-alpha,,1,0,1,-4.2724,-2.3945,-2.3945,0,-2.3945
counterfactual no close-in weather refresh,2022-10-17,train,summer-alpha,,1,0,1,-7.0355,2.6776,2.6776,0,2.6776
counterfactual no close-in weather refresh,2022-10-18,train,summer-alpha,,1,0,1,-4.234,1.1194,1.1194,0,1.1194
counterfactual no close-in weather refresh,2022-10-19,train,summer-alpha,,1,0,1,-4.926,-0.6289,-0.6289,0,-0.6289
counterfactual no close-in weather refresh,2022-10-20,train,summer-alpha,,1,0,1,-1.9041,-0.77,-0.77,0,-0.77
counterfactual no close-in weather refresh,2022-10-21,train,summer-alpha,,1,0,1,-7.4468,2.4031,2.4031,0,2.4031
counterfactual no close-in weather refresh,2022-10-24,train,summer-alpha,,1,0,1,4.8397,1.1935,1.1935,0,1.1935
counterfactual no close-in weather refresh,2022-10-25,train,summer-alpha,,1,0,1,7.9631,1.7041,1.7041,0,1.7041
counterfactual no close-in weather refresh,2022-10-26,train,summer-alpha,,1,0,1,-0.1247,-1.0385,-1.0385,0,-1.0385
counterfactual no close-in weather refresh,2022-10-27,train,summer-alpha,,1,0,1,-7.492,-0.794,-0.794,0,-0.794
counterfactual no close-in weather refresh,2022-10-28,train,summer-alpha,,1,0,1,9.6028,2.4854,2.4854,0,2.4854
counterfactual no close-in weather refresh,2022-10-31,train,summer-alpha,,1,0,1,11.8051,-0.7739,-0.7739,0,-0.7739
counterfactual no close-in weather refresh,2022-11-01,train,summer-alpha,,1,0,1,-10.0865,-0.5287,-0.5287,0,-0.5287
counterfactual no close-in weather refresh,2022-11-02,train,summer-alpha,,1,0,1,9.6955,-2.718,-2.718,0,-2.718
counterfactual no close-in weather refresh,2022-11-03,train,summer-alpha,,1,0,1,-4.6745,-1.2419,-1.2419,0,-1.2419
counterfactual no close-in weather refresh,2022-11-04,train,summer-alpha,,1,0,1,7.113,1.4753,1.4753,0,1.4753
counterfactual no close-in weather refresh,2022-11-07,train,winter-alpha,confirm-scaled,0.868,-0.5625,0.4375,4.2267,0.9922,-1.9434,0.018,-1.9614
counterfactual no close-in weather refresh,2022-11-08,train,winter-alpha,confirm-scaled,0.868,-0.25,0.75,-6.9124,0.5844,2.1664,0.01,2.1564
counterfactual no close-in weather refresh,2022-11-09,train,winter-alpha,confirm-scaled,0.8739,-0.25,0.75,-5.1485,-2.0922,-0.2818,0,-0.2818
counterfactual no close-in weather refresh,2022-11-10,train,winter-alpha,adverse-shrunk,0.45,0.25,0.75,3.7578,5.8368,5.3171,0.016,5.301
counterfactual no close-in weather refresh,2022-11-11,train,winter-alpha,no-reversion,1,0,1,-3.6217,1.1474,1.1474,0.008,1.1394
counterfactual no close-in weather refresh,2022-11-14,train,summer-alpha,,1,0,1,0.9185,-0.8179,-0.8179,0,-0.8179
counterfactual no close-in weather refresh,2022-11-15,train,summer-alpha,,1,0,1,1.7023,0.9384,0.9384,0,0.9384
counterfactual no close-in weather refresh,2022-11-16,train,summer-alpha,,1,0,1,2.7511,-0.8845,-0.8845,0,-0.8845
counterfactual no close-in weather refresh,2022-11-17,train,summer-alpha,,1,0,1,2.7258,-0.2703,-0.2703,0,-0.2703
counterfactual no close-in weather refresh,2022-11-18,train,summer-alpha,,1,0,1,-1.0363,0.3737,0.3737,0,0.3737
counterfactual no close-in weather refresh,2022-11-21,train,summer-alpha,,1,0,1,7.5044,-0.5047,-0.5047,0,-0.5047
counterfactual no close-in weather refresh,2022-11-22,train,summer-alpha,,1,0,1,0.0443,1.3429,1.3429,0,1.3429
counterfactual no close-in weather refresh,2022-11-23,train,summer-alpha,,1,0,1,7.8035,0.7234,0.7234,0,0.7234
counterfactual no close-in weather refresh,2022-11-25,train,summer-alpha,,1,0,1,-3.8862,-0.1533,-0.1533,0,-0.1533
counterfactual no close-in weather refresh,2022-11-28,train,summer-alpha,,1,0,1,-4.4419,-1.5638,-1.5638,0,-1.5638
counterfactual no close-in weather refresh,2022-11-29,train,summer-alpha,,1,0,1,7.792,-0.2817,-0.2817,0,-0.2817
counterfactual no close-in weather refresh,2022-11-30,train,summer-alpha,,1,0,1,-4.2156,3.3764,3.3764,0,3.3764
counterfactual no close-in weather refresh,2022-12-01,train,winter-alpha,missing-kept,1,0.25,0.75,-1.6494,0.0306,-0.3894,0.008,-0.3974
counterfactual no close-in weather refresh,2022-12-02,train,winter-alpha,no-reversion,1,0,1,-8.5769,-0.1997,-0.1997,0.008,-0.2077
counterfactual no close-in weather refresh,2022-12-05,train,winter-alpha,adverse-shrunk,0.45,0.25,0.75,-10.3774,-1.7503,-3.9071,0.008,-3.9151
counterfactual no close-in weather refresh,2022-12-06,train,winter-alpha,adverse-shrunk,0.45,0.25,0.75,-4.1521,-1.5551,-2.2043,0,-2.2043
counterfactual no close-in weather refresh,2022-12-07,train,winter-alpha,no-reversion,1,0,1,8.2367,-0.265,-0.265,0.008,-0.273
counterfactual no close-in weather refresh,2022-12-08,train,summer-alpha,,1,0,1,4.1761,0.865,0.865,0,0.865
counterfactual no close-in weather refresh,2022-12-09,train,summer-alpha,,1,0,1,4.7467,-0.6991,-0.6991,0,-0.6991
counterfactual no close-in weather refresh,2022-12-12,train,winter-alpha,adverse-shrunk,0.5004,-0.5625,0.4375,3.3749,1.3831,-1.2933,0.018,-1.3113
counterfactual no close-in weather refresh,2022-12-13,train,winter-alpha,no-reversion,1,0,1,6.8307,0.8143,0.8143,0.018,0.7963
counterfactual no close-in weather refresh,2022-12-14,train,summer-alpha,,1,0,1,-7.2819,-0.653,-0.653,0,-0.653
counterfactual no close-in weather refresh,2022-12-15,train,summer-alpha,,1,0,1,8.3981,-2.6078,-2.6078,0,-2.6078
counterfactual no close-in weather refresh,2022-12-16,train,summer-alpha,,1,0,1,-5.3085,-1.1538,-1.1538,0,-1.1538
counterfactual no close-in weather refresh,2022-12-19,train,summer-alpha,,1,0,1,-11.3485,-0.9702,-0.9702,0,-0.9702
counterfactual no close-in weather refresh,2022-12-20,train,summer-alpha,,1,0,1,-8.9728,0.1003,0.1003,0,0.1003
counterfactual no close-in weather refresh,2022-12-21,train,winter-alpha,confirm-scaled,1.25,0.25,0.75,1.4449,1.4869,1.4764,0.008,1.4684
counterfactual no close-in weather refresh,2022-12-22,train,winter-alpha,no-reversion,1,0,1,-6.1721,-1.6066,-1.6066,0.008,-1.6146
counterfactual no close-in weather refresh,2022-12-23,train,winter-alpha,confirm-scaled,1.2195,0.25,0.75,0.6325,0.4918,0.527,0.008,0.519
counterfactual no close-in weather refresh,2022-12-27,train,winter-alpha,no-reversion,1,0,1,1.3199,-0.6164,-0.6164,0.008,-0.6244
