candidateId,rank,eligible,trainValidationScore,trainReturnPct,trainVsNonLivePct,trainVsCurrentLivePct,trainSharpe,trainMaxDrawdownPct,validationReturnPct,validationVsNonLivePct,validationVsCurrentLivePct,validationSharpe,validationMaxDrawdownPct,holdoutReturnPct,holdoutVsNonLivePct,holdoutVsCurrentLivePct,holdoutSharpe,holdoutMaxDrawdownPct,allReturnPct,allVsNonLivePct,allVsCurrentLivePct,allSharpe,allMaxDrawdownPct,sameBase,sameDivisor,sameMax,adverseBase,adverseDivisor,adverseMin,adverseMax,adverseDropThresholdF,standaloneMode,neutralScale,missingScale,actionCounts
sb0.75-sd8-sx1.375-ab0.8-ad12-an0-ax0.9-dropinf-stkeep-base-n0.85,5069,true,19.2962,191.39,12.65,5.1,1.67,-15.86,69.08,1.73,-1.67,2.59,-9.57,97.81,-4.76,-2.09,2.35,-16.73,874.53,29.56,-2.67,2,-15.86,0.75,8,1.375,0.8,12,0,0.9,Infinity,keep-base,0.85,1,adverse-shrunk:44|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.75-sd10-sx1.125-ab0.9-ad10-an0-ax0.75-drop4-stkeep-base-n0.85,5070,true,19.296,195.13,16.39,8.84,1.69,-15.86,67.98,0.63,-2.77,2.56,-9.57,98.03,-4.54,-1.87,2.35,-16.73,881.81,36.84,4.61,2.01,-15.86,0.75,10,1.125,0.9,10,0,0.75,4,keep-base,0.85,1,adverse-dropped:20|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.75-sd10-sx1.125-ab0.9-ad10-an0.25-ax0.75-drop4-stkeep-base-n0.85,5071,true,19.296,195.13,16.39,8.84,1.69,-15.86,67.98,0.63,-2.77,2.56,-9.57,98.03,-4.54,-1.87,2.35,-16.73,881.81,36.84,4.61,2.01,-15.86,0.75,10,1.125,0.9,10,0.25,0.75,4,keep-base,0.85,1,adverse-dropped:20|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.75-sd10-sx1.125-ab0.9-ad10-an0.45-ax0.75-drop4-stkeep-base-n0.85,5072,true,19.296,195.13,16.39,8.84,1.69,-15.86,67.98,0.63,-2.77,2.56,-9.57,98.03,-4.54,-1.87,2.35,-16.73,881.81,36.84,4.61,2.01,-15.86,0.75,10,1.125,0.9,10,0.45,0.75,4,keep-base,0.85,1,adverse-dropped:20|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.75-sd10-sx1.25-ab0.8-ad10-an0.25-ax0.75-drop6-stkeep-base-n0.85,5073,true,19.296,194.32,15.58,8.03,1.68,-15.86,68.21,0.86,-2.54,2.57,-9.57,97.08,-5.49,-2.82,2.34,-16.73,875.68,30.71,-1.52,2.01,-15.86,0.75,10,1.25,0.8,10,0.25,0.75,6,keep-base,0.85,1,adverse-dropped:11|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.75-sd10-sx1.25-ab0.8-ad12-an0.25-ax0.75-dropinf-stadverse-scale-n0.85,5074,true,19.2943,189.96,11.22,3.67,1.66,-15.86,69.46,2.11,-1.29,2.61,-9.57,98.32,-4.25,-1.58,2.36,-16.72,874.48,29.51,-2.72,2,-15.86,0.75,10,1.25,0.8,12,0.25,0.75,Infinity,adverse-scale,0.85,1,adverse-shrunk:44|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-shrunk:10
sb0.75-sd10-sx1.25-ab0.8-ad10-an0.25-ax0.75-dropinf-stadverse-scale-n0.85,5075,true,19.288,189.86,11.12,3.57,1.66,-15.86,69.49,2.14,-1.26,2.61,-9.57,98.16,-4.41,-1.74,2.36,-16.72,873.51,28.54,-3.69,2,-15.86,0.75,10,1.25,0.8,10,0.25,0.75,Infinity,adverse-scale,0.85,1,adverse-shrunk:44|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-shrunk:10
sb0.85-sd6-sx1.125-ab0.8-ad12-an0.25-ax0.9-dropinf-stkeep-base-n0.85,5076,true,19.2843,193.32,14.58,7.03,1.68,-15.86,68.48,1.13,-2.27,2.58,-9.57,98.7,-3.87,-1.2,2.36,-16.73,881.98,37.01,4.78,2.01,-15.86,0.85,6,1.125,0.8,12,0.25,0.9,Infinity,keep-base,0.85,1,adverse-shrunk:44|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.75-sd8-sx1.25-ab0.9-ad10-an0.45-ax0.75-dropinf-stdrop-n0.85,5077,true,19.2816,185.62,6.88,-0.67,1.64,-15.86,70.75,3.4,0,2.64,-9.57,99.87,-2.7,-0.03,2.38,-16.72,874.72,29.75,-2.48,2,-15.86,0.75,8,1.25,0.9,10,0.45,0.75,Infinity,drop,0.85,1,adverse-shrunk:44|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.75-sd10-sx1.125-ab0.9-ad12-an0-ax0.9-drop6-stkeep-base-n0.85,5078,true,19.2806,195.11,16.37,8.82,1.69,-15.86,67.98,0.63,-2.77,2.56,-9.57,98.11,-4.46,-1.79,2.35,-16.73,882.05,37.08,4.85,2.01,-15.86,0.75,10,1.125,0.9,12,0,0.9,6,keep-base,0.85,1,adverse-dropped:11|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.75-sd10-sx1.125-ab0.9-ad12-an0.25-ax0.9-drop6-stkeep-base-n0.85,5079,true,19.2806,195.11,16.37,8.82,1.69,-15.86,67.98,0.63,-2.77,2.56,-9.57,98.11,-4.46,-1.79,2.35,-16.73,882.05,37.08,4.85,2.01,-15.86,0.75,10,1.125,0.9,12,0.25,0.9,6,keep-base,0.85,1,adverse-dropped:11|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.75-sd6-sx1.25-ab0.9-ad12-an0-ax0.75-dropinf-stkeep-base-n0.85,5080,true,19.2805,190.16,11.42,3.87,1.66,-15.86,69.44,2.09,-1.31,2.6,-9.57,99,-3.57,-0.9,2.36,-16.73,878.35,33.38,1.15,2,-15.86,0.75,6,1.25,0.9,12,0,0.75,Infinity,keep-base,0.85,1,adverse-shrunk:44|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.75-sd10-sx1.125-ab0.8-ad12-an0-ax0.9-dropinf-stadverse-scale-n0.85,5081,true,19.2696,190.8,12.06,4.51,1.67,-15.86,69.21,1.86,-1.54,2.6,-9.57,98.52,-4.05,-1.38,2.36,-16.72,876.82,31.85,-0.38,2.01,-15.86,0.75,10,1.125,0.8,12,0,0.9,Infinity,adverse-scale,0.85,1,adverse-shrunk:44|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-shrunk:10
sb0.75-sd10-sx1.375-ab0.8-ad10-an0-ax0.75-drop6-stkeep-base-n0.85,5082,true,19.2674,194.16,15.42,7.87,1.68,-15.86,68.25,0.9,-2.5,2.57,-9.57,96.77,-5.8,-3.13,2.33,-16.73,873.89,28.92,-3.31,2,-15.86,0.75,10,1.375,0.8,10,0,0.75,6,keep-base,0.85,1,adverse-dropped:11|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.75-sd10-sx1.375-ab0.8-ad10-an0.45-ax0.75-drop4-stkeep-base-n0.85,5083,true,19.2674,194.16,15.42,7.87,1.68,-15.86,68.25,0.9,-2.5,2.57,-9.57,96.85,-5.72,-3.05,2.33,-16.73,874.28,29.31,-2.92,2,-15.86,0.75,10,1.375,0.8,10,0.45,0.75,4,keep-base,0.85,1,adverse-dropped:20|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.75-sd10-sx1.375-ab0.9-ad12-an0-ax0.75-drop6-stkeep-base-n0.85,5084,true,19.2674,194.16,15.42,7.87,1.68,-15.86,68.25,0.9,-2.5,2.57,-9.57,97.38,-5.19,-2.52,2.34,-16.73,876.91,31.94,-0.29,2,-15.86,0.75,10,1.375,0.9,12,0,0.75,6,keep-base,0.85,1,adverse-dropped:11|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.75-sd10-sx1.375-ab0.9-ad12-an0.25-ax0.75-drop6-stkeep-base-n0.85,5085,true,19.2674,194.16,15.42,7.87,1.68,-15.86,68.25,0.9,-2.5,2.57,-9.57,97.38,-5.19,-2.52,2.34,-16.73,876.91,31.94,-0.29,2,-15.86,0.75,10,1.375,0.9,12,0.25,0.75,6,keep-base,0.85,1,adverse-dropped:11|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.75-sd10-sx1.25-ab0.8-ad8-an0-ax0.75-drop4-stkeep-base-n0.85,5086,true,19.2667,194.23,15.49,7.94,1.69,-15.86,68.21,0.86,-2.54,2.57,-9.57,96.85,-5.72,-3.05,2.34,-16.73,874.29,29.32,-2.91,2.01,-15.86,0.75,10,1.25,0.8,8,0,0.75,4,keep-base,0.85,1,adverse-dropped:20|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.75-sd10-sx1.25-ab0.8-ad8-an0.25-ax0.75-drop4-stkeep-base-n0.85,5087,true,19.2667,194.23,15.49,7.94,1.69,-15.86,68.21,0.86,-2.54,2.57,-9.57,96.85,-5.72,-3.05,2.34,-16.73,874.29,29.32,-2.91,2.01,-15.86,0.75,10,1.25,0.8,8,0.25,0.75,4,keep-base,0.85,1,adverse-dropped:20|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.75-sd10-sx1.25-ab0.8-ad12-an0-ax0.75-drop6-stkeep-base-n0.85,5088,true,19.2652,194.28,15.54,7.99,1.68,-15.86,68.21,0.86,-2.54,2.57,-9.57,97.25,-5.32,-2.65,2.34,-16.73,876.4,31.43,-0.8,2.01,-15.86,0.75,10,1.25,0.8,12,0,0.75,6,keep-base,0.85,1,adverse-dropped:11|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.75-sd10-sx1.25-ab0.8-ad12-an0.25-ax0.75-drop6-stkeep-base-n0.85,5089,true,19.2652,194.28,15.54,7.99,1.68,-15.86,68.21,0.86,-2.54,2.57,-9.57,97.25,-5.32,-2.65,2.34,-16.73,876.4,31.43,-0.8,2.01,-15.86,0.75,10,1.25,0.8,12,0.25,0.75,6,keep-base,0.85,1,adverse-dropped:11|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.75-sd10-sx1.25-ab0.9-ad12-an0.45-ax0.75-drop6-stkeep-base-n0.85,5090,true,19.2652,194.28,15.54,7.99,1.68,-15.86,68.21,0.86,-2.54,2.57,-9.57,97.69,-4.88,-2.21,2.34,-16.73,878.59,33.62,1.39,2.01,-15.86,0.75,10,1.25,0.9,12,0.45,0.75,6,keep-base,0.85,1,adverse-dropped:11|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.85-sd8-sx1.125-ab0.8-ad12-an0.45-ax0.9-dropinf-stdrop-n0.85,5091,true,19.2601,187.2,8.46,0.91,1.65,-15.86,70.26,2.91,-0.49,2.63,-9.57,99.91,-2.66,0.01,2.38,-16.72,877.5,32.53,0.3,2.01,-15.86,0.85,8,1.125,0.8,12,0.45,0.9,Infinity,drop,0.85,1,adverse-shrunk:44|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.75-sd10-sx1.375-ab0.9-ad8-an0-ax0.75-dropinf-stkeep-base-n0.85,5092,true,19.2597,194.15,15.41,7.86,1.68,-15.86,68.25,0.9,-2.5,2.57,-9.57,97.26,-5.31,-2.64,2.34,-16.73,876.27,31.3,-0.93,2,-15.86,0.75,10,1.375,0.9,8,0,0.75,Infinity,keep-base,0.85,1,adverse-shrunk:44|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.85-sd10-sx1.125-ab0.9-ad10-an0.45-ax0.9-dropinf-stdrop-n0.85,5093,true,19.2543,187.53,8.79,1.24,1.65,-15.86,70.15,2.8,-0.6,2.63,-9.57,100.38,-2.19,0.48,2.39,-16.72,880.31,35.34,3.11,2.01,-15.86,0.85,10,1.125,0.9,10,0.45,0.9,Infinity,drop,0.85,1,adverse-shrunk:44|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.85-sd6-sx1.125-ab0.8-ad10-an0.25-ax0.9-dropinf-stkeep-base-n0.85,5094,true,19.2458,193.27,14.53,6.98,1.68,-15.86,68.48,1.13,-2.27,2.58,-9.57,98.53,-4.04,-1.37,2.36,-16.73,880.96,35.99,3.76,2.01,-15.86,0.85,6,1.125,0.8,10,0.25,0.9,Infinity,keep-base,0.85,1,adverse-shrunk:44|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.75-sd10-sx1.375-ab0.8-ad8-an0-ax0.9-drop4-stkeep-base-n0.85,5095,true,19.2443,194.13,15.39,7.84,1.68,-15.86,68.25,0.9,-2.5,2.57,-9.57,96.55,-6.02,-3.35,2.33,-16.73,872.68,27.71,-4.52,2,-15.86,0.75,10,1.375,0.8,8,0,0.9,4,keep-base,0.85,1,adverse-dropped:20|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.75-sd10-sx1.375-ab0.8-ad8-an0.25-ax0.9-drop4-stkeep-base-n0.85,5096,true,19.2443,194.13,15.39,7.84,1.68,-15.86,68.25,0.9,-2.5,2.57,-9.57,96.55,-6.02,-3.35,2.33,-16.73,872.68,27.71,-4.52,2,-15.86,0.75,10,1.375,0.8,8,0.25,0.9,4,keep-base,0.85,1,adverse-dropped:20|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.75-sd10-sx1.125-ab0.9-ad8-an0-ax0.75-drop6-stkeep-base-n0.85,5097,true,19.2421,195.06,16.32,8.77,1.69,-15.86,67.98,0.63,-2.77,2.56,-9.57,97.75,-4.82,-2.15,2.35,-16.73,880.16,35.19,2.96,2.01,-15.86,0.75,10,1.125,0.9,8,0,0.75,6,keep-base,0.85,1,adverse-dropped:11|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.75-sd6-sx1.375-ab0.9-ad8-an0.45-ax0.9-dropinf-stkeep-base-n0.85,5098,true,19.239,187.73,8.99,1.44,1.65,-15.86,70.18,2.83,-0.57,2.61,-9.57,98.99,-3.58,-0.91,2.37,-16.73,874.36,29.39,-2.84,2,-15.86,0.75,6,1.375,0.9,8,0.45,0.9,Infinity,keep-base,0.85,1,adverse-shrunk:44|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.85-sd10-sx1.375-ab0.8-ad12-an0.45-ax0.9-dropinf-stadverse-scale-n0.85,5099,true,19.2365,187.5,8.76,1.21,1.64,-15.86,70.22,2.87,-0.53,2.62,-9.57,99.03,-3.54,-0.87,2.37,-16.72,874.04,29.07,-3.16,2,-15.86,0.85,10,1.375,0.8,12,0.45,0.9,Infinity,adverse-scale,0.85,1,adverse-shrunk:44|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-shrunk:10
sb0.85-sd10-sx1.375-ab0.9-ad12-an0-ax0.75-dropinf-stkeep-base-n0.85,5100,true,19.2344,190.9,12.16,4.61,1.66,-15.86,69.23,1.88,-1.52,2.59,-9.57,98.8,-3.77,-1.1,2.36,-16.73,878.66,33.69,1.46,2,-15.86,0.85,10,1.375,0.9,12,0,0.75,Infinity,keep-base,0.85,1,adverse-shrunk:44|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.75-sd6-sx1.25-ab0.9-ad8-an0.45-ax0.75-dropinf-stadverse-scale-n0.85,5101,true,19.2305,186.66,7.92,0.37,1.64,-15.86,70.44,3.09,-0.31,2.63,-9.57,99.32,-3.25,-0.58,2.37,-16.72,873.89,28.92,-3.31,2,-15.86,0.75,6,1.25,0.9,8,0.45,0.75,Infinity,adverse-scale,0.85,1,adverse-shrunk:44|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-shrunk:10
sb0.85-sd6-sx1.125-ab0.8-ad8-an0.45-ax0.9-dropinf-stdrop-n0.85,5102,true,19.2216,187.15,8.41,0.86,1.65,-15.86,70.26,2.91,-0.49,2.63,-9.57,99.41,-3.16,-0.49,2.38,-16.72,874.86,29.89,-2.34,2,-15.86,0.85,6,1.125,0.8,8,0.45,0.9,Infinity,drop,0.85,1,adverse-shrunk:44|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.75-sd10-sx1.375-ab0.8-ad8-an0.25-ax0.75-dropinf-stdrop-n0.85,5103,true,19.2124,188,9.26,1.71,1.65,-15.86,70.03,2.68,-0.72,2.62,-9.57,97.89,-4.68,-2.01,2.35,-16.72,869.06,24.09,-8.14,2,-15.86,0.75,10,1.375,0.8,8,0.25,0.75,Infinity,drop,0.85,1,adverse-shrunk:44|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.85-sd6-sx1.25-ab0.9-ad8-an0.45-ax0.9-dropinf-stkeep-base-n0.85,5104,true,19.2067,189.41,10.67,3.12,1.65,-15.86,69.67,2.32,-1.08,2.6,-9.57,99.45,-3.12,-0.45,2.37,-16.73,879.36,34.39,2.16,2,-15.86,0.85,6,1.25,0.9,8,0.45,0.9,Infinity,keep-base,0.85,1,adverse-shrunk:44|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.75-sd10-sx1.375-ab0.8-ad10-an0.25-ax0.75-drop6-stkeep-base-n0.85,5105,true,19.2058,194.08,15.34,7.79,1.68,-15.86,68.25,0.9,-2.5,2.57,-9.57,96.77,-5.8,-3.13,2.33,-16.73,873.61,28.64,-3.59,2,-15.86,0.75,10,1.375,0.8,10,0.25,0.75,6,keep-base,0.85,1,adverse-dropped:11|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.75-sd10-sx1.375-ab0.8-ad12-an0.25-ax0.75-dropinf-stadverse-scale-n0.85,5106,true,19.2041,189.72,10.98,3.43,1.66,-15.86,69.5,2.15,-1.25,2.61,-9.57,98.01,-4.56,-1.89,2.35,-16.72,872.4,27.43,-4.8,2,-15.86,0.75,10,1.375,0.8,12,0.25,0.75,Infinity,adverse-scale,0.85,1,adverse-shrunk:44|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-shrunk:10
sb0.75-sd10-sx1.125-ab0.9-ad8-an0-ax0.75-drop4-stkeep-base-n0.85,5107,true,19.2036,195.01,16.27,8.72,1.69,-15.86,67.98,0.63,-2.77,2.56,-9.57,97.8,-4.77,-2.1,2.35,-16.73,880.22,35.25,3.02,2.01,-15.86,0.75,10,1.125,0.9,8,0,0.75,4,keep-base,0.85,1,adverse-dropped:20|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.75-sd10-sx1.125-ab0.9-ad8-an0.25-ax0.75-drop4-stkeep-base-n0.85,5108,true,19.2036,195.01,16.27,8.72,1.69,-15.86,67.98,0.63,-2.77,2.56,-9.57,97.8,-4.77,-2.1,2.35,-16.73,880.22,35.25,3.02,2.01,-15.86,0.75,10,1.125,0.9,8,0.25,0.75,4,keep-base,0.85,1,adverse-dropped:20|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.85-sd10-sx1.25-ab0.9-ad10-an0.45-ax0.75-dropinf-stadverse-scale-n0.85,5109,true,19.199,187.83,9.09,1.54,1.65,-15.86,70.08,2.73,-0.67,2.62,-9.57,99.64,-2.93,-0.26,2.38,-16.72,877.32,32.35,0.12,2,-15.86,0.85,10,1.25,0.9,10,0.45,0.75,Infinity,adverse-scale,0.85,1,adverse-shrunk:44|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-shrunk:10
sb0.75-sd10-sx1.375-ab0.8-ad10-an0.25-ax0.75-dropinf-stadverse-scale-n0.85,5110,true,19.1978,189.62,10.88,3.33,1.66,-15.86,69.53,2.18,-1.22,2.61,-9.57,97.85,-4.72,-2.05,2.35,-16.72,871.44,26.47,-5.76,2,-15.86,0.75,10,1.375,0.8,10,0.25,0.75,Infinity,adverse-scale,0.85,1,adverse-shrunk:44|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-shrunk:10
sb0.85-sd10-sx1.125-ab0.9-ad10-an0-ax0.9-dropinf-stkeep-base-n0.85,5111,true,19.1954,193.76,15.02,7.47,1.68,-15.86,68.35,1,-2.4,2.57,-9.57,98.98,-3.59,-0.92,2.37,-16.73,884.03,39.06,6.83,2.01,-15.86,0.85,10,1.125,0.9,10,0,0.9,Infinity,keep-base,0.85,1,adverse-shrunk:44|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.85-sd10-sx1.25-ab0.8-ad8-an0.25-ax0.9-dropinf-stkeep-base-n0.85,5112,true,19.1908,191.16,12.42,4.87,1.67,-15.86,69.11,1.76,-1.64,2.59,-9.57,98,-4.57,-1.9,2.36,-16.73,874.93,29.96,-2.27,2,-15.86,0.85,10,1.25,0.8,8,0.25,0.9,Infinity,keep-base,0.85,1,adverse-shrunk:44|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.75-sd10-sx1.125-ab0.9-ad8-an0-ax0.9-dropinf-stkeep-base-n0.85,5113,true,19.1882,194.99,16.25,8.7,1.69,-15.86,67.98,0.63,-2.77,2.56,-9.57,97.88,-4.69,-2.02,2.35,-16.73,880.55,35.58,3.35,2.01,-15.86,0.75,10,1.125,0.9,8,0,0.9,Infinity,keep-base,0.85,1,adverse-shrunk:44|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.75-sd6-sx1.25-ab0.8-ad12-an0.45-ax0.75-dropinf-stadverse-scale-n0.85,5114,true,19.1835,186.63,7.89,0.34,1.64,-15.86,70.43,3.08,-0.32,2.63,-9.57,99.2,-3.37,-0.7,2.37,-16.72,873.1,28.13,-4.1,2,-15.86,0.75,6,1.25,0.8,12,0.45,0.75,Infinity,adverse-scale,0.85,1,adverse-shrunk:44|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-shrunk:10
sb0.85-sd8-sx1.375-ab0.8-ad12-an0.45-ax0.9-dropinf-stkeep-base-n0.85,5115,true,19.1834,188.21,9.47,1.92,1.65,-15.86,70,2.65,-0.75,2.61,-9.57,98.94,-3.63,-0.96,2.37,-16.73,874.73,29.76,-2.47,2,-15.86,0.85,8,1.375,0.8,12,0.45,0.9,Infinity,keep-base,0.85,1,adverse-shrunk:44|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.75-sd6-sx1.125-ab0.9-ad10-an0.45-ax0.9-dropinf-stdrop-n0.85,5116,true,19.1823,187.13,8.39,0.84,1.65,-15.86,70.25,2.9,-0.5,2.63,-9.57,100.19,-2.38,0.29,2.39,-16.72,878.57,33.6,1.37,2.01,-15.86,0.75,6,1.125,0.9,10,0.45,0.9,Infinity,drop,0.85,1,adverse-shrunk:44|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.75-sd10-sx1.125-ab0.8-ad12-an0-ax0.9-drop4-stkeep-base-n0.85,5117,true,19.1805,194.98,16.24,8.69,1.69,-15.86,67.98,0.63,-2.77,2.56,-9.57,97.62,-4.95,-2.28,2.35,-16.73,879.25,34.28,2.05,2.01,-15.86,0.75,10,1.125,0.8,12,0,0.9,4,keep-base,0.85,1,adverse-dropped:20|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.75-sd10-sx1.125-ab0.8-ad12-an0.25-ax0.9-drop4-stkeep-base-n0.85,5118,true,19.1805,194.98,16.24,8.69,1.69,-15.86,67.98,0.63,-2.77,2.56,-9.57,97.62,-4.95,-2.28,2.35,-16.73,879.25,34.28,2.05,2.01,-15.86,0.75,10,1.125,0.8,12,0.25,0.9,4,keep-base,0.85,1,adverse-dropped:20|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.75-sd10-sx1.125-ab0.8-ad12-an0.45-ax0.9-drop4-stkeep-base-n0.85,5119,true,19.1805,194.98,16.24,8.69,1.69,-15.86,67.98,0.63,-2.77,2.56,-9.57,97.62,-4.95,-2.28,2.35,-16.73,879.25,34.28,2.05,2.01,-15.86,0.75,10,1.125,0.8,12,0.45,0.9,4,keep-base,0.85,1,adverse-dropped:20|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.75-sd10-sx1.125-ab0.9-ad12-an0.45-ax0.9-drop6-stkeep-base-n0.85,5120,true,19.1805,194.98,16.24,8.69,1.69,-15.86,67.98,0.63,-2.77,2.56,-9.57,98.11,-4.46,-1.79,2.35,-16.73,881.65,36.68,4.45,2.01,-15.86,0.75,10,1.125,0.9,12,0.45,0.9,6,keep-base,0.85,1,adverse-dropped:11|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.85-sd10-sx1.375-ab0.9-ad8-an0.45-ax0.75-dropinf-stadverse-scale-n0.85,5121,true,19.1757,187.39,8.65,1.1,1.64,-15.86,70.23,2.88,-0.52,2.62,-9.57,99.12,-3.45,-0.78,2.37,-16.72,874.18,29.21,-3.02,2,-15.86,0.85,10,1.375,0.9,8,0.45,0.75,Infinity,adverse-scale,0.85,1,adverse-shrunk:44|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-shrunk:10
sb0.75-sd10-sx1.375-ab0.8-ad12-an0-ax0.75-drop6-stkeep-base-n0.85,5122,true,19.175,194.04,15.3,7.75,1.68,-15.86,68.25,0.9,-2.5,2.57,-9.57,96.94,-5.63,-2.96,2.33,-16.73,874.33,29.36,-2.87,2,-15.86,0.75,10,1.375,0.8,12,0,0.75,6,keep-base,0.85,1,adverse-dropped:11|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.75-sd10-sx1.375-ab0.8-ad12-an0.25-ax0.75-drop6-stkeep-base-n0.85,5123,true,19.175,194.04,15.3,7.75,1.68,-15.86,68.25,0.9,-2.5,2.57,-9.57,96.94,-5.63,-2.96,2.33,-16.73,874.33,29.36,-2.87,2,-15.86,0.75,10,1.375,0.8,12,0.25,0.75,6,keep-base,0.85,1,adverse-dropped:11|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
